Source,Target,Weight
7495,6307,.11000109
8101,6307,.11969906
2508,6307,.21853378
9243,3813,.11504602
6433,6066,.12999962
4055,3022,.41753483
4055,4839,.32800874
4055,5073,.098898456
16477,3022,1
16477,4839,1
16477,5073,1
25187,3022,1
25187,4839,1
25187,5073,1
6038,10983,1
12787,5680,.11001125
6038,5047,1
9649,5662,.009583408
13642,9514,.27611396
15339,13302,.52788109
15339,8331,.19700494
15339,9104,.1130005
3421,5073,.13151936
5133,9004,.085548021
10116,11259,.18922372
24325,9818,.1
23948,6375,.11010976
23948,2034,.066065855
13620,2285,.14913277
12380,7267,.12533228
19103,10705,.11369711
12546,6307,.12942989
12895,5134,.15286821
1533,10983,.194181
2207,5743,.1859777
14380,11535,.15483379
14549,6081,.10457671
13085,5589,.077566952
5826,15257,.13360003
5608,2285,.18958662
5811,5047,.10414452
13704,4436,.55007255
12575,2111,.17955011
1359,8530,.14643411
3011,6266,.24460298
5336,10243,.57933944
11949,6730,.071882546
12828,8530,.84699452
13308,6730,.17751025
14290,15708,.022664836
24068,7257,.95865244
24174,6730,.95238096
24661,6730,.95565271
23812,1602,.69499475
10902,7077,.014090345
14566,1485,.1
14566,10980,.24585015
15186,18366,1
7040,7171,.17723827
16488,7171,.14391989
24689,7171,.15441176
2950,11259,.082689293
8526,9155,.1
8526,13961,.55435824
13599,5047,.53775746
5902,6266,.84212691
12180,8530,.52810216
12274,6730,.17991558
12381,8530,.14040075
12381,10243,.1
13235,6730,.1
14622,12275,.040375587
2897,11636,.084124289
12283,7409,.12656209
7526,2111,.19782279
12180,2111,.28985372
7503,6096,.23072423
12283,13204,.28875297
14186,13204,.1199861
10401,5288,.16034232
2897,1594,.13758561
13786,9514,.29219314
1602,6266,.0087609272
5885,20784,.25001621
12181,7257,.66667998
12252,8530,.73357135
12275,2086,.16364707
12397,8530,.61318797
13282,6730,.97294509
15414,2086,.10440868
17101,7257,1
4409,1602,.058846612
12759,2846,.1
119053,119053,.10979244
12181,5169,.072322354
12252,2230,.1
3888,6307,.45810211
15130,2267,.29646787
15130,5554,.1746767
8073,4137,.1
14572,7148,.0080752298
23133,7148,.10999463
11930,13961,.049989015
8247,5073,.094883181
15110,14124,.07372047
1244,5250,.49190536
1585,2991,.15101546
1244,4839,.1
1244,5073,.1
15426,3022,.1
15426,4839,.1
15426,5073,.1
21116,3911,.13227513
5903,4503,.03800685
19427,3051,.1303857
5234,3022,.1
5234,4839,.1
5234,5073,.1
14635,5073,.18000001
9004,11584,.12064287
3200,3022,.1
3200,4839,.1
3200,5073,.1
11618,3022,.030455068
11618,5073,.1
4819,2285,.050802242
2264,5073,.27422971
5508,3022,.046572819
5508,4839,.16125628
5508,5073,.14548451
20893,5073,.11201412
11376,2111,.11054718
22817,11259,.20489484
13218,1912,.10671598
14961,4503,.1872382
14961,7475,.11561017
12204,2721,.028473999
6431,11259,.18244283
8226,11259,.1
12204,6066,.034816798
12148,5589,.1
12148,1470,.1
8197,4839,.34895769
12133,11259,.17568846
12284,8479,.24879916
10515,7692,.1
8465,4510,.10958149
3284,11636,.17349708
8329,14620,.12999779
11591,5073,.44958371
21701,2285,.1
3765,13204,.1
21701,5772,.0046329778
11591,7691,.15421687
14883,11259,.049007602
9629,4218,.46857578
22205,11584,.25244337
9932,3532,.21280321
14462,3022,.11796128
14462,4839,.30402228
14462,5073,.19078015
8957,11259,.12424214
21444,10970,.076332547
21444,2189,.09386754
8105,3121,.16220872
2888,7077,.010016826
8105,11259,.10968023
10044,5073,.12206191
11600,3022,.1
11600,4839,.1
11600,5073,.11828858
12094,1225,.1
15195,2811,.1999981
12094,12604,.1
8783,1755,.15534426
17967,13986,.1748631
14214,2817,.11442249
1755,5073,.15821275
6531,5073,.077069521
6537,5073,.08614143
13351,5073,.1165273
24321,5073,.12686574
6531,2285,.041876007
2541,10867,.11000155
13327,2811,.23467483
6044,3022,.18939278
6044,4839,.21999975
10132,3022,.12003012
10132,4839,.28045857
10132,5073,.10104062
23420,15102,.004446845
14014,5073,.11099946
8100,5047,.52817267
8051,8123,.20031998
8179,13632,.14257848
2535,10816,.119733
1012,4839,.18583944
12254,1485,.10143223
12254,3473,.19202407
12254,4961,.19893822
1331,5047,.63068002
4568,10983,.10500062
1988,8479,.095000006
11138,6307,.11519568
13754,6307,.60093004
13313,8939,.021362215
5805,4768,.27652529
13313,3167,.12362738
12158,6066,.33066165
12158,2504,.1
7953,6375,.20688406
12143,3955,.23514919
12143,8287,.10949904
15108,5047,.098974966
15127,6307,.1
4149,6403,.54951453
13379,6802,.1
13379,14832,.1
17418,8123,.1
17418,8960,.1910041
11413,3022,.27072424
4625,2817,.13306221
2457,3022,.14007837
2457,4839,.21495424
2457,5073,.27999976
4250,4839,.1724053
4250,5073,.17912239
4607,4839,.33963084
4607,5073,.41628274
4625,6081,.20633325
7324,3022,.29424256
7324,4839,.42582977
7324,5073,.20952158
4625,3734,.089766733
11661,4510,.1
1009,7475,.12998345
1009,3022,.14652464
1009,4839,.41497433
1009,5073,.18999556
5758,3022,.19806014
5758,4839,.5534339
5758,5073,.21792884
6841,5046,.14588487
11615,2285,.51129282
11615,7155,.1
13632,10983,.2300017
6841,8972,.26496783
11524,11259,.1
6589,6066,.40390599
6841,2504,.12147452
11615,5047,.1
11661,5047,.1
13632,5047,.1
7107,2189,.23881239
7107,5073,.12047986
13439,3022,.86965907
7762,11259,.20458345
13719,9653,.25802255
3650,6081,.087908395
6507,3022,.21443284
1783,4510,.043282758
14954,3835,.1
14954,2817,.1
5434,3835,.2762295
1754,3022,.43182713
1754,6307,.12542872
2553,2817,.29999778
13569,2817,.10679501
15126,14878,.11129522
2295,7475,.21610169
24841,4503,.1
8018,1048,.29084969
2241,2189,.22038327
4574,11465,.19003476
1297,3022,.1
1297,4839,.1
1297,5073,.18000051
9556,5073,1
12161,3022,.15478638
12161,4839,.17780273
12161,5073,.59812778
16475,5073,.14456488
8035,10519,.078385659
13194,5680,.22000849
13194,6829,.17998666
8229,6307,.18400942
13194,11259,.11997087
3610,4839,.31686014
3610,5073,.1
24441,6229,.11950549
14004,8004,.57760572
11206,5860,.1
6509,7585,.12178338
9029,7585,.11998074
9718,7585,.1
10740,7585,.1
14623,7585,.14435878
6911,9599,.13758573
9718,6008,.1
10740,6008,.1
14898,1608,.1
1103,5073,.18696828
8707,3022,.12274648
8707,5073,.060478892
11206,5073,.1
11825,5073,.62168139
14004,4839,.1
9997,7155,.18783593
8927,10809,.49781755
1704,6066,.15740633
6565,6066,.10717936
6911,6066,.45704651
8637,6066,.28342119
8927,6066,.10631722
9029,6066,.22637209
9718,6066,.093496822
10740,6066,.1
11206,6066,.1
14898,6066,.1
15160,6066,.18129015
15293,6066,.23287858
15331,6066,.2439187
9997,5047,.31403443
11349,5250,.18309334
10777,2817,.18044913
3885,5860,.1
3885,5063,.1
3885,5046,.1
8315,8007,.18803613
11302,6066,.55309373
7822,2285,.07381539
7822,8972,.026020268
3910,9545,.16882785
5621,4839,.64756358
5293,6307,.1
10741,6307,.24632491
8934,7585,.1399567
8934,4839,.1
10349,4510,.1369158
12524,6531,.079282284
10349,1789,.1
12524,11465,.1
12524,4839,.14729814
12524,5073,.1
10349,2285,.12893324
24383,2285,.1
14888,5650,.1
12136,10622,.1
13615,7155,.19130084
3314,2860,.1423552
1055,13501,.1
20969,14405,.1
10107,6066,.30615315
1055,13525,.1
3314,2504,.16485777
7952,2504,.11741019
13315,2504,.19602071
14888,2504,.69461632
4781,5047,.08678028
12921,8479,.1
1724,3955,.1
7123,3955,.11434355
7333,3955,.19599971
16729,3760,.1
12764,3282,.1690075
14377,3282,.25220996
24608,7123,.26000053
12921,11636,.1
14377,10622,.10000031
4077,7585,.024298489
12921,5361,.1
11139,8643,.13993256
6169,7328,.14999866
6169,14895,.11999967
3047,6066,.35482255
7123,6066,.10301012
9545,6066,.12991977
11399,6066,.050000001
16729,6066,.11233833
16729,7648,.1
16729,11278,.1
7333,2504,.11499866
11681,11636,.12001108
23004,2504,.0070157954
12718,9653,.14377862
19854,6506,.10999888
3048,3760,.15147017
19854,3955,.11836879
23987,3955,.29546812
6309,1392,.16705157
3148,10553,.11771055
9582,10553,.12000035
6309,11636,.12997915
6130,7585,.096341617
9582,7585,.11000666
4146,2285,.2298108
3148,3473,.10289085
23956,1485,.1
13265,2860,.10833254
3961,12171,.1
3961,14895,.14999802
24093,12171,.10000541
4340,6066,.020002823
13011,6066,.20646924
15353,6066,.18383285
3048,2504,.15605086
3986,3955,.053103637
14958,9545,.15604234
8846,2721,.1
8846,11636,.1
8562,10422,.17999269
3781,2285,.11799183
3781,8972,.08855629
7416,4961,.023652157
3787,1919,.17273296
12472,6307,.083264425
8846,10408,.1
7335,1878,.13357401
3781,2504,.098017789
7416,2504,.11999531
8940,2504,.16605963
12329,5047,.029616725
8334,7154,.339959
14922,9757,.22860792
3370,13961,.19101964
3370,11278,.15333773
5253,11636,.17989479
5253,10622,.15753384
5253,9135,.1584136
15761,6307,.1
21534,6066,.49134785
12255,8479,.1
13408,6066,.37774041
24517,8874,.15100671
6268,8479,.1
23498,3282,.1
13008,4595,1
6268,3022,.1
6268,4839,.1
6268,5073,.19566356
6268,6307,.1
10386,6307,.1
6268,11259,.1
21542,11259,.55360258
12051,3051,.016735466
13611,7154,.24767658
21542,7154,.30448142
6268,6066,.1
11103,4321,.27361995
11145,6066,.10874508
6159,9048,.17958604
13373,11535,.1
13373,14642,.42171055
1099,6307,.090002596
9965,5288,.10433581
3372,7081,.11001965
12831,10482,.1
3372,10618,.10002182
4199,4839,.06647864
14565,12171,.11999435
14569,5288,.082956262
13444,6066,.13731095
11580,5047,.29512966
22772,1243,.76220363
9619,5046,.1205544
14913,2285,.034562722
14913,5046,.018882509
5549,4839,.17999284
9771,3022,.14626366
9771,4839,.19542821
9771,5073,.17564623
8743,6307,.65999454
11465,6307,.25694793
12739,6307,.13579537
14620,6307,.1
24382,11259,.11199914
24079,5558,.1
24079,5680,.4599275
5572,11259,.082861215
22087,11259,.1415011
12871,7922,.137573
3020,14228,.072103336
6527,1537,.11000012
6527,2991,.15999474
6571,5073,.11999949
21552,6307,.15669477
12788,3022,.1
12788,4839,.12190054
15135,3022,.88177872
15135,6307,.15675676
9715,7431,.08354865
11064,11636,.075548768
7327,8337,.088503957
3705,7585,.15069927
13608,6512,.086997464
6023,5046,.22282608
9068,2285,.26102027
13608,7155,.10002149
9715,6774,.069418296
3229,1318,.17406286
10388,10984,.14212781
20903,10984,.125999
3229,8283,.0069438061
3705,6864,.14108959
4169,10980,.2655015
4292,4961,.21009174
8681,8044,.13862659
10263,6864,.1
10388,2146,.093234457
10395,8287,.36963162
12052,2141,.17252538
12052,8286,.11642
13608,3473,.11001007
13939,1485,.22635581
13939,8287,.06779395
14264,10980,.14999805
20903,4961,.17898768
24543,8044,.10999878
3229,5288,.50968415
3275,5288,.1018583
9068,5288,.062396873
9068,6196,.015371255
4123,1107,.1
4123,3552,.1
4123,10639,.1
22170,2024,.1
1013,6066,.1258771
21204,6066,.26801527
3306,2504,.1500392
4279,5860,.1810867
1281,7585,.028237393
3831,10010,.16
3031,14278,.064328246
1281,4839,.082364962
1281,5073,.072584055
1281,6913,.038505763
3820,3022,.31893209
3831,5492,.15000001
18549,5492,.44344056
1037,6864,1
8917,4961,.038193427
12212,4961,.1
14019,2839,.2672956
4128,11259,.13098983
6467,3813,.20723976
7268,5047,.17002511
10286,13939,.1000172
13928,7585,.40589327
12925,10006,.16998234
13923,3022,.11094736
13923,4839,.067216232
13923,5073,.15505631
13497,7155,.15162094
9308,2574,.16749419
9308,10867,.11465196
13497,4961,.14418173
14834,8007,.1
12358,15349,.090052061
6416,3282,.22805339
9313,9545,.13740155
12653,6786,.21265379
2577,5073,.15952462
12653,8972,.24787214
12677,4961,.10980105
2577,6066,.12072133
9313,6066,1
9313,6066,.29827178
6416,11278,.07292439
23084,1945,.12504689
13891,12711,.10459022
15944,7431,.16489488
23084,11064,.12788457
8365,7585,.3771953
9650,4839,.13572973
1264,10301,.11495535
1264,5046,.31735772
1264,7155,.099950396
1888,6774,.11896447
1888,7077,.14709942
8365,6774,.1
23084,10391,.11928792
1137,6066,.18391575
3756,6066,.11584165
5420,6066,.10599703
8365,6066,.32393986
9216,6066,.17187344
9650,6066,.12322506
12945,6066,.35824877
13780,6066,.66998702
13891,6066,.11669829
17110,6066,.22819714
8365,5047,.1
12945,5047,.24874946
15944,5047,.167827
7330,7692,.1
2345,4510,.17828627
5404,3955,1
5404,3955,.10005852
5818,3955,.4635976
16401,9545,.053259075
4352,2721,.58959985
14146,11636,.11999749
7330,6008,.13592446
11695,6008,.32232577
1707,6774,.71503371
9799,8972,.098515891
11907,4159,.1687465
4476,100598,.012934543
16597,1773,.063844398
5973,6066,.17294624
6008,6066,.11218487
9598,6066,.17044757
9724,6066,.070149541
11062,6066,.12059298
13200,6066,1
13941,6066,.12274467
12234,2504,.11959305
1707,5047,.12
10619,8972,.15518223
24165,6066,.51999801
7291,3022,.088871934
7291,5073,.18638653
12179,5046,.13973269
5932,6774,.15066057
5932,8972,.12556909
5932,5047,.072097056
10359,4510,.1
4962,5860,.064047463
5070,5860,.14537762
1703,3955,.10965379
3300,3955,.3406328
5448,3955,.1595979
3783,5245,.40096039
10361,3282,.31299067
1703,7123,.12000033
1703,7431,.12965284
5791,9545,.21393453
4962,10553,.023804698
6956,11636,.91103846
13423,10622,.048802398
11408,4199,.11537349
6408,6492,.082636759
14589,14252,.15553784
4467,3022,.1
4467,4839,.1
4962,3022,.097452968
9922,4839,.16811436
9922,5073,.13971101
4467,7155,.10106403
10359,7077,.1353123
5070,6807,.11941013
12482,10304,.091686092
1703,6066,.16000044
4623,6066,.11299037
5448,6066,.29094169
5791,6066,.28494364
10276,6066,.022341881
10361,6066,.38947147
10361,11278,.11463915
3783,2504,1
10681,5047,.049942814
24401,6807,.05987395
13176,2111,.2586129
13906,6307,.1
6205,6066,.13761468
11310,6066,.1132936
23890,6066,.14997071
6205,5047,.19177075
11645,9545,.098905295
13369,7123,.24042532
13369,7431,.13491346
13609,7123,.1600052
13609,7431,.41999739
11796,9761,.1
9919,4510,.27957955
4838,4839,.49453628
11796,4768,.1
11796,5680,.018549372
11796,6307,.1
18563,5250,.1
18563,3532,.1
8046,15426,.14431599
24384,5589,.14653324
24384,15426,.077984273
15751,3835,.096226916
4036,2817,.10823963
4168,2817,.1
7486,2817,.1
15313,2817,.2672067
1372,5073,.20139726
1786,4839,.16538452
1786,5073,.11810032
2343,3022,.1
2343,4839,.1
2343,5073,.1
3734,4839,.14718227
3734,5073,.094721496
4168,3022,.014299054
4168,4839,.1947374
4168,5073,.1
4479,3022,.097034022
4479,4839,.58359462
4479,5073,.10698253
4600,5073,.10878295
5116,4839,.1
5116,5073,.57979196
6210,5073,.12000056
6482,3022,.94596934
6482,5073,.040932346
6946,3022,1
6946,3022,.20999978
6946,4839,1
6946,4839,.27000031
6946,5073,1
6946,5073,.36999983
7086,3022,.10305122
7086,4839,.13978536
7086,5073,.15284561
7099,3022,.1
7099,4839,.035697419
7099,5073,.027780881
7486,3022,.1
7486,5691,.38654557
7873,4839,.37192014
7873,5073,.1
9656,3022,.17758441
9656,4839,.34472391
9656,5073,.17758441
9742,3022,.15753603
9742,4839,.19449979
9742,5073,.35907653
10004,3022,.1
10004,4839,.1
10004,5073,.68557841
10195,3022,.1
10195,4839,.69379967
10195,5073,.13008691
10279,3022,.1
10279,4839,.54999775
10279,5073,.1
10301,4839,.077735096
10301,5073,.056458138
10732,4839,.46999732
10732,5073,.1
11219,3022,.1
11219,4839,.1
11219,5073,.55179381
11261,3022,.19625209
11261,4839,.29170716
11261,5073,.029997494
11915,3022,.05547278
11915,4839,.14905491
11915,5073,.34489724
13692,3022,.12150303
13692,4839,.070356034
13692,5073,.5924719
14254,6913,1
14383,4839,.1
14383,6081,.1
14383,6913,.1
14461,4839,1
14806,3022,.04128091
14806,4839,.95869911
15313,4839,.099994965
15751,5073,.11600148
19911,3734,.11476048
24384,10301,.1
24384,7155,.063045032
24384,8972,.063187994
2918,5125,.1056798
4204,5125,.10956122
14383,6307,.1
17225,6307,.1
17225,11259,.1
23753,23809,.1
21793,3022,.1
21793,5073,.14540206
24720,12266,.1
24720,6307,.1
14638,4598,.26289567
2598,5073,.18999483
10983,4839,.037401009
10983,2285,.042990759
10983,7155,.036499757
6500,10983,.54838288
5567,13204,.11999258
5567,5047,.19995448
2905,7155,.41075599
3662,2285,.12978889
4091,2285,.12483259
4091,7155,.12391669
6530,2285,.10354163
9218,2285,.18540536
9218,7155,.1165441
10163,2285,.10592276
12154,2285,.077489674
12154,7155,.048988361
12740,2285,.1445511
12740,5046,.1
12740,7155,.1
20992,2285,.30141309
20992,10519,.1199923
22839,2285,.1
22839,7155,.1
2905,6774,.053644657
4091,7077,.0695391
9218,6774,.097870141
8717,5047,.25220242
9218,5047,.10534147
20992,5047,.12618977
14364,6307,.1
14364,11259,.34486797
14364,2185,.1
5018,3022,.1
5018,4839,.1
5018,5073,.080478229
22978,5047,.30035987
4776,9818,.15460061
6534,5046,.12893885
7985,2285,.029210236
12360,2285,.16952333
12360,7155,.091339417
12522,5046,.094253071
15277,2285,.1983768
15277,7155,.12846376
4776,1230,.3001304
4776,4598,.34281904
2694,5047,.046509411
6534,5047,.11061651
15133,2086,.1
9097,3760,.075742833
9097,3955,.12096775
9097,9545,.47471422
15133,2111,.1
9490,13204,.20898877
15133,13204,.1
4978,2086,.1306773
9191,4839,.20826918
9191,5073,.20509732
9191,5046,.25001639
1824,5492,.10998926
1824,8972,.11867891
9191,6066,.079992607
10377,5589,.13102393
2891,3955,.1
6532,3955,.1
2891,7585,.1
6532,7585,.1
8165,7585,.1
2891,6008,.1
6532,6008,.19843574
8165,6008,.1
28279,6008,.16000661
6532,5073,.1
4900,10301,.1
13865,2285,.23919167
4900,10983,.1
4900,8972,.40531769
3950,2146,.12432817
2891,6066,.13628945
10377,6066,.1271299
28279,6066,.12835059
6532,5047,.1
4349,12252,.1
3735,3022,.085271232
8565,7155,1
1693,2111,1
8189,13204,.26183519
3735,6307,.11238401
4972,5860,.13534877
4972,11636,.1442752
8163,11636,.05999852
11694,2721,.20643014
8719,8862,.11521152
14108,7883,.027931292
7192,3022,.06530612
7192,5073,.20991254
4972,11118,.33180025
6596,10984,.045511108
14655,7692,.094938405
2058,15257,.053023152
14627,7585,.15925926
14655,10275,.24461301
11803,4839,.17928866
13630,5073,.27998841
13630,10983,.56226176
1652,10153,.46945834
14627,9161,.13556851
10407,5073,.1367386
9051,2044,.20632882
13619,13619,.84473771
2219,7228,.060252629
7205,2086,.16818726
24505,2086,.75551331
14385,23088,.23813109
7205,8213,.1126095
3712,6307,.000078612029
3916,8331,.030005608
5850,7585,.1
5850,5073,.10867275
5850,10301,.1
1554,6774,.38461316
5850,6066,.1
5850,5047,.1
1633,10622,.069997683
16437,19113,.12959749
14581,2044,.097318977
6598,10734,.50564671
24853,7228,.51561219
23045,7471,.10639891
7208,12854,.13377692
1633,5047,.11249985
6039,5047,.19321826
12481,10983,.17569111
12851,9434,.67429835
6423,6307,.11800267
6423,11259,.1
14808,1594,.1
14808,13961,.1
11173,10639,.14512852
10456,7648,.17620108
10456,2504,.20402922
12481,5047,.3087967
13545,13833,.000025075855
10820,1598,.18539067
13006,15346,.088705234
10634,11669,.1962661
16464,6834,.1
7116,10639,.11810328
4335,11259,.1
4975,11259,.11999685
8600,11259,.31781116
11209,11259,.31136099
13694,11259,.13155061
24284,11259,.1
16545,6502,1
4975,10639,.14230126
5518,10639,.1368356
8096,10639,.15097395
10608,10639,.16300541
11971,10639,.24970572
13694,10639,.14733851
15304,10639,.2427834
16545,10639,.014746912
24282,10639,.2
24284,10639,.1
4448,6307,.23345946
13446,6307,.061720811
8484,3955,.1
12168,5073,.23958234
5231,11259,.12309612
13447,7148,.1
13447,11259,.1
13447,13961,.11229992
8484,2504,.1
24069,5134,.1
4328,5179,.1
24069,7180,.1
3426,3022,.1
3426,4839,.1
3426,5073,.1
9129,2574,.15990524
16541,10867,.1
21063,4839,.26815659
12625,8585,.10999955
10791,15257,.20798734
13221,4251,.1
12169,4598,.11137559
12598,11259,.11999305
13201,11259,.22846936
13221,11259,.1
13572,2991,.14142857
13572,7475,.10181928
10571,3835,.1
3216,3851,.1
1210,4598,.68210208
8515,9653,.12178057
11747,10482,.15995117
15245,4503,.16145699
2354,5134,1
10645,2574,.13834937
10645,10867,.14436057
9664,10984,.1
9664,6864,.1
14422,6307,.20600815
13937,5860,.037321072
2142,10984,.1
2784,10984,.021064341
5090,10984,.025883991
5091,10984,.022484794
5093,10984,.017783374
5097,10984,.021006767
5100,10984,.019299053
5101,10984,.026195051
5527,10984,.01629995
10908,10984,.011377968
10985,10984,.019449588
10986,10984,.024827996
10987,10984,.023326192
10988,10984,.0107988
11709,10984,.018517496
13375,10984,.1008922
14484,10984,.0085596815
2137,2141,.10242385
2142,6864,.1
5097,10980,.17361341
6995,10980,.12508167
10427,2146,.025115665
10427,10980,.1
13375,6864,.13016754
13937,1311,.04798289
13937,6864,.1
13937,12219,.1
14502,2146,.34988841
24395,1485,.1810036
24395,3473,.10104114
10427,14131,.052214146
11523,9113,.1
11523,4839,.49337211
23572,6861,.0057185711
22763,5439,.05951811
12206,5073,.31184185
16280,3022,.1
16280,19661,.1
13449,6864,.066688076
16280,5074,.24516492
12478,10984,.1
12478,6864,.1
12791,11636,.458415
3273,10984,.1
3273,6864,.1
14843,4769,.10693916
14843,9359,.23415896
3273,12224,.1
5870,4510,.074704185
4103,10970,1
4799,7475,.0035648434
9906,15257,.041863304
3108,6537,.030000098
3814,3022,.1
3814,5073,.1
7884,8972,.1
6964,2011,.1
3257,2329,.000012568101
3257,4381,.0006823818
5330,6066,.11815863
9810,9653,.031537376
13432,6403,.13690269
10671,10862,.10596914
7994,2803,.10548302
9810,1224,.079471119
3130,8248,.024767477
3206,1755,.1
3533,3532,.13322435
3206,4961,.1
6818,7366,.089998007
3198,1048,.0097249858
4393,4404,.000018988443
6310,7433,.032027781
3198,8248,.64435542
6310,8248,.089402132
3206,5047,.1
7733,6104,.1
17164,3911,.1
6135,15150,.13000092
7733,2189,.1
11236,6307,.1
8810,6266,.00076660659
8810,4503,.0094062155
9194,7475,.1
1995,2189,.014136976
3033,2817,.048000064
9194,11636,.1
9857,11465,.1
12612,3532,.1
6825,4839,.1
9194,5073,.1
12612,3022,.1
2856,6066,.080320396
6825,5047,.1
9857,5047,.1
7974,10970,.1
7974,2189,.1
7974,6537,.1
14637,11259,.1
24193,4503,.12999238
11808,24869,.030833127
20157,2991,.1
20157,4503,.36809415
