Source,Target,Weight
4055,5073,.16342869
16477,3022,1
16477,4839,1
16477,5073,1
25187,3022,1
25187,4839,1
25187,5073,1
25164,7155,.13162462
6038,10983,1
6038,10983,.1
6038,5047,1
6038,5047,.049999267
4553,5071,.1
4553,8479,.1
4553,7154,.1
10093,10588,.0029901753
25389,10846,.1
24999,2111,.1
24999,5518,.1
3415,2086,.1200106
24493,9104,.1
5133,9004,.095065884
13553,9818,.19635083
28816,7171,.12027886
10116,11259,.22000174
14470,11259,.12031941
27755,11259,.10547503
22991,6502,.18742867
27755,6502,.1
28834,10639,.1180903
23491,6502,.10373555
24751,6307,.1000187
24325,9818,.1
29937,3813,.18279091
29937,10639,.12304948
23948,16603,.10169461
23948,22184,.13962612
23948,2034,.033640098
23948,28990,.046932563
25664,7853,.23999932
14399,12673,.064848848
19103,10705,.069969758
5161,11259,.11521337
25017,11259,.13645655
12546,6307,.13166744
12895,5134,.146734
1533,5589,.12283491
24794,2991,.11000683
1533,10983,.0030010545
29274,7409,.022514258
14549,6081,.099994354
5811,4245,.15957446
5811,6266,.1802697
5608,2285,.17706931
28194,5229,.022481693
31689,14446,.009615385
1359,8530,.33701971
2225,14446,.066504873
3011,6266,.42439187
5336,10243,.75682461
11949,10243,.32177442
13308,6730,.38734585
13599,7257,.15495296
14290,15708,.25199011
19069,8530,1
20983,4245,.46620047
22250,25144,.13004471
24068,7257,.38506532
24174,6730,.4310863
24220,6730,.61191553
24661,6730,.38137677
25067,5020,.40995467
25067,6730,.76006109
25813,24782,.056655318
25937,8530,.40546954
25937,15708,.46054393
27756,6730,1
27998,27998,.26758006
29252,7536,.49016526
29650,6730,.54374689
104904,8530,.0054996647
23812,1602,.76816642
29252,1602,.50983477
13393,2111,.16573817
29650,2111,.24748279
1902,8213,.080013216
7040,7171,.17276672
7637,7171,.083200015
13365,7171,.14000724
16488,7171,.15062895
24689,7171,.12024757
2950,11259,.1
24782,11259,.12229418
8526,13961,.25336614
13765,24637,.47883031
13599,5047,.21437527
23000,5047,.13043478
12180,8530,.35376793
12381,8530,.1
13235,6730,.051882662
24892,6730,.93762851
23922,119053,1
2897,5169,.1387486
7526,2111,.48993745
12180,2111,.079464354
7503,6096,.67450708
10401,5288,.12598158
2897,1594,.12231584
13786,9514,.037226766
29439,100080,.15325995
13786,4061,.060282089
2226,7257,1
2237,7257,.1
3116,7257,.60181212
4409,2086,.041597337
5885,20784,.091556624
12181,6730,.24947615
12181,7257,.11891595
12252,8530,.64866757
12275,2086,.41999784
12397,8530,.75492847
13282,6730,.84178901
13334,2086,.29413772
13786,6266,.19321182
15414,2086,.098647185
16480,24302,.99722987
24008,7257,.18309492
24699,6730,.1
24778,6266,.11001424
24881,6266,.18712273
27920,7257,.53053552
27920,12732,.2811358
29127,5020,1
12181,12181,.20065238
12275,24366,.14908248
24881,2846,.59194946
24904,119053,.93141407
27920,119053,.044185225
28563,119053,.22289267
30645,119053,.1
30742,1602,.99999994
119053,28220,.03622229
13282,2230,.1
26034,10115,.69358349
1602,7171,.16452086
3888,6307,.280137
25959,2086,.296969
8073,11259,.20087153
12630,11259,.12196819
8073,4137,.064243518
23938,7116,.27006638
3693,11259,.11507218
3840,11259,.1
9521,11259,.095386513
23133,7148,.1
25989,11259,.1
23133,11535,.1
23133,9155,.1
3503,28398,.19232386
15110,14124,.063525163
24894,10443,.079861835
1244,5250,.58241057
1585,2991,.1509852
1244,4839,.1
1244,5073,.020715231
20185,5680,.081821188
15426,3022,.1
15426,4839,.1
15426,5073,.1
15426,5691,.1
11234,11259,.10497963
21116,10244,.071951218
31526,28387,.1
22447,5757,.1
22447,14878,.1
27855,7017,.1
5903,4503,1
10621,4503,.1010475
9652,10862,1
19427,3051,.067655906
5234,3022,.1
5234,4839,.1
5234,5073,.1
5234,5691,.1
5802,11584,.1
7906,11584,.1330284
9004,11584,.035717949
3200,3022,.1
3200,4839,.1
3200,5073,.1
11618,3022,.022271281
11618,5073,.091999844
4819,2285,.049206313
15351,6066,.069687106
2264,5073,.20681058
5508,3022,.12954418
5508,4839,.33324429
5508,5073,.343429
8648,5073,.26114523
20893,5073,.12275134
2264,10301,.11799776
11376,2111,.11441998
29234,8213,.11399832
22817,11259,.29630628
12204,2086,.039226398
12204,2721,.034962639
4463,5046,.059231028
4463,6774,.058895603
6431,11259,.24193873
8226,11259,.14404707
6431,10639,.17862332
24105,21487,.000028109102
12148,5589,.1
13680,11465,.13362159
8197,4839,.43401411
8197,5680,.1
14854,11259,.10999973
21381,11259,.070000969
29008,4839,.027737256
29341,4839,1
12284,8479,.22719465
8465,4510,.039596356
12467,9280,.75179535
11591,5073,1
11591,5073,.098360658
21701,2285,.1
29904,10519,.067675747
21701,2146,.1
21701,8287,.1
21701,10980,.1
16469,7194,.023138603
21701,5772,.1
14883,11259,.10023854
29904,6066,.097741075
31016,6307,.1
2061,11259,.12807705
10127,11259,.15876314
29431,7922,.040006511
22205,11584,.16054887
14462,3022,.13279232
14462,4839,.20084654
14462,5073,.2304789
8957,11259,.14339286
21444,10970,.1
21444,2189,.14971553
21444,6537,.1
9058,9815,1
8105,3121,.14388423
8105,11259,.169489
10044,5073,.093093365
11600,3022,.1
11600,4839,.1
11600,5073,.1086916
29131,5073,.16998179
12094,1225,.1
15195,2811,.1017068
12094,12604,.1
8783,1755,.16638589
17967,1755,.018465294
29968,1755,.02301662
30464,6531,.013224134
28944,4199,.095534697
6531,5073,.12558721
6537,5073,.1051365
13351,5073,.11660375
24321,5073,.11682582
29954,4839,.31491172
29968,5073,.22999999
6531,2285,.10495205
13327,2811,.18420283
28958,2817,.17907827
6044,3022,.22655194
6044,4839,.21142949
6044,5073,.099999413
10132,3022,.14288755
10132,4839,.12240487
10132,5073,.22756086
28958,5073,.10151523
28958,5046,.22864951
28958,5047,.25923926
23420,15102,.010156013
8100,5047,.51546085
28334,16603,.025464455
8051,8123,.37963894
8179,13632,.19999631
14450,13135,.11999906
2535,10816,.10378193
12254,2146,.19835202
12254,4961,.27985075
29424,5288,.05098594
4568,10983,.081968844
5061,11259,.13906038
15286,16603,.34145001
1988,8479,.036815986
11670,10845,.1
12651,11259,.11000253
13313,8939,.0046942937
30909,6307,.18599927
25964,1209,.10447462
11764,2991,.19246735
12143,3955,.22073688
22264,3520,.42344293
15108,5047,.1905414
15127,6307,.1
13379,1240,.1
13379,6802,.1
13379,14832,.1
4250,4839,.15415475
4250,5073,.15415475
4545,5073,.1
4607,4839,.40691051
4607,5073,.33148649
7324,3022,.22709468
7324,4839,.40972558
7324,5073,.27720359
28518,6537,.049788851
1009,3022,.10998841
1009,4839,.2513423
1009,5073,.20416404
5758,3022,.19431596
5758,4839,.61170614
5758,5073,.16925968
28518,5073,.076141521
30598,3022,.080003247
30598,4839,.76999789
30598,5691,.080003247
6841,5046,.078812413
11615,2285,.54000109
11615,7155,.1
11615,10983,.53445041
6841,9218,.10361642
6841,8972,.16499215
29395,2574,.14000243
29395,10867,.10000269
1009,23218,.10000242
6841,2504,.08304093
11615,5047,.1
11661,5047,.1
7107,2189,.2688494
7107,5073,.092606828
12596,7246,.13791707
7762,11259,.29102397
13719,9653,.21992558
8964,2817,.15842071
28828,12581,.23103681
28828,20900,.27195516
6701,3022,.1
6701,4839,.13439174
6701,5073,.1
3650,3022,.062009431
3650,4839,.039499324
3650,6081,.066366263
28981,8253,.090532571
3650,10443,.015793813
14954,3835,.1
28295,3835,1
14954,2817,.1
1754,3022,.0036826953
1754,6307,.26490748
6494,4839,.1
6494,5073,.1
2283,8802,.0088072196
2295,9653,.11196119
15126,6403,.10971594
15126,14878,.14291534
24841,4503,.1
10666,4598,.11914337
1297,3022,.1
1297,4839,.1
1297,5073,.25
9556,3022,1
9556,4839,1
9556,5073,1
12161,3022,.12000262
12161,4839,.13999869
12161,5073,.58000398
16475,4839,.24510697
16475,5073,.085906997
8229,5256,.10876096
8229,6307,.22411692
9718,5650,.1
30710,3955,.12992239
11124,9545,.10975722
28938,9545,.11604897
6509,7585,.044288687
15293,7585,.109994
15331,7585,.15319397
28938,7585,.1542065
1704,6008,.14358944
6509,6008,.31907362
6565,6008,.13036425
9718,6008,.15999883
28502,6008,.16006546
29918,6008,.28100377
30781,6008,.4899818
8707,3022,.079994962
30068,8253,.16044481
9997,7155,.10985002
30710,22144,.10002874
1606,7070,.076719403
1704,6066,.12081175
6565,6066,.10000253
6911,6066,.66200399
8637,6066,.21998611
9029,6066,.15851213
9718,6066,.23370835
14623,6066,.11000575
15160,6066,.19375157
15293,6066,.24578169
15331,6066,.19202243
28502,6066,.26699859
28884,6066,.3683883
28884,7648,.016757045
30187,6066,.33004802
9997,5047,.66235512
11349,5250,.14389715
11302,3835,.036766462
10777,2817,.12395952
3885,5860,.1
11302,6066,.68858624
10434,2024,.30819914
29894,11749,.34001148
2375,4839,.08084397
7822,2285,.11533292
2375,2574,.073305376
2572,10056,.14874507
9813,2991,.13268729
5621,4839,.75078452
10741,6307,.18805541
8934,7585,.15597616
8934,4839,.1
10349,4510,.12363782
18876,4839,.12002537
18876,5073,.29998413
18876,6066,.15998097
10349,5047,.18052946
14888,5650,.20001687
29936,7585,.86005121
27540,1318,1
21251,12171,.1
21251,14895,.1
14489,15521,.1
14489,24779,.1
10107,6066,.13969423
1055,13525,.1
1392,18467,.021028398
10107,7652,.022664296
13315,2504,.088903554
14888,2504,.2544924
7333,3955,.18445015
16729,3760,.1
30831,5650,.88123965
1724,1392,.1
1724,3282,.1
14377,3282,.13543619
24608,7123,.24105413
24608,8867,.090000749
26247,11636,.110073
6169,14895,.10990426
28538,12171,.14999999
28538,14895,.1
7123,6066,.17325993
9116,6066,.1089991
11399,6066,.10999966
16729,6066,.17125456
16729,7648,.1
1724,11278,.1
16729,11278,.1
1724,2504,.1
12053,2504,.071054593
25342,7585,.092278786
23004,2504,.0024614956
5119,5047,.11501915
23875,8852,.1
3048,3760,.14445712
23956,3955,.1
23987,3955,.26359734
24357,3955,.1
27903,3955,.11213873
7640,23995,.2523616
4340,9545,.21284558
9311,20779,.35678318
24357,7821,.060003906
6130,7585,.080006503
28253,6008,.14059149
23875,3022,.1
23875,4839,.1
30131,4839,.19009705
25748,7077,.10477336
3769,5492,.011569449
30203,10984,.079987668
29659,6864,.14545293
13265,2860,.13015936
3961,14895,.11270984
14537,12171,.1573991
24093,12171,.12242699
25115,14895,.15001519
25958,12171,.32759541
28147,12171,.11902702
29079,12171,.2100013
29366,12171,.070002824
29366,14895,.18000089
23875,11259,.1
24357,11818,.1
4340,6066,.21506393
5869,6066,.70459449
7640,6066,.18393244
13011,6066,.15485241
15353,6066,.15051739
16710,6066,.1080045
23987,6066,.13722736
27903,6066,.28999993
30131,6066,.32669818
31021,6066,.059985097
25786,7652,.1
28147,2504,.12905334
17238,2721,.1
25774,11636,.19520864
8562,10422,.21314858
3781,7155,.115994
7416,2285,.1
3781,6774,.18399766
3781,7077,.086015671
3781,6807,.13371636
3781,8972,.17576945
25554,4159,.10400033
7416,14266,.040637758
3684,4598,.15184978
7336,6864,.18798736
3787,1919,.10309745
25945,3813,.43503985
25945,9359,.1340256
25945,12673,.17312686
25441,6066,.068002447
14113,11278,.27998468
8748,2504,.1
8940,2504,.40139368
3781,5047,.10625936
12329,5047,.024184601
10422,10845,.1
10422,11259,.049074955
28203,14152,.71013087
8334,7154,.24477862
3370,11278,.17445551
5253,11636,.11591521
5253,10622,.069608763
5253,9135,.42701188
15761,6307,.1
15761,11259,.051328965
21534,6066,.55555558
25103,6502,.25318471
24517,8874,.05992635
6268,8479,.1
6268,2086,.1
6268,4503,.1
6268,2817,.1
6268,3022,.1
6268,4839,.1
6268,5073,.15897503
6268,5691,.1
6513,4839,.10014416
6268,6307,.1
10386,6307,.033186924
13841,6307,1
6268,11259,.1
21542,11259,.44731343
13611,7154,.1249965
21542,7154,.14993627
23498,18358,.32856503
11145,6066,.11666497
10382,11636,.058323983
25747,5073,.097825103
25918,9653,.053577114
3372,7081,.13619627
12831,10482,.1
3372,10618,.11001584
29146,3282,.60187101
4199,4839,.060832705
25918,10301,.070677668
11580,5047,.26126796
22772,1243,.34640142
5939,1608,.16835994
25929,3022,.16525343
5549,4839,.23477308
9771,3022,.092108868
9771,4839,.21029465
9771,5073,.12537833
11465,6307,.19
14620,6307,.1
24382,11259,.24591802
24079,5558,.15934725
24079,5680,.34922007
24079,6829,.093260303
24537,6928,.34013388
29065,6307,.21198188
5572,11259,.1363703
9181,11259,.24385956
11531,11259,.19300249
13148,11259,.1135741
22087,11259,.23728487
25015,3813,.1
25015,11259,.28705478
25326,11259,.28086993
29065,3813,.1
29065,11259,.062223651
6527,1537,.13999446
6527,2991,.12511905
14457,2290,.016996877
24969,5680,.1
29036,5558,.1
29036,13207,.054798856
21552,6307,.12108882
29036,6307,.19559708
12846,3813,.099995129
12846,11259,.11999903
24969,3813,.1
24969,11259,.1
12788,3022,.1
12788,4839,.10752042
15135,3022,.51674891
24953,4839,.18229838
13354,8044,.1
3547,11259,.16023038
4322,11259,.47288015
27828,11259,.18370835
30656,1594,.09004043
30656,6229,.09004043
13354,13649,.059999131
3306,5860,.12403031
25563,3955,.10554952
11058,19043,.029991066
29350,20031,.094929568
3705,7585,.12577203
13608,6512,.089997947
13015,7155,.1
3229,1318,.19800748
10388,10984,.1
24543,10984,.10999633
3229,8283,.0039162212
3705,1485,.13000052
3705,6864,.18137014
4169,10980,.35951489
8681,8044,.054033164
10388,2146,.11484759
10388,6864,.1
10388,8044,.12000433
13939,1485,.25966263
14264,2146,.091518581
14264,10980,.090016425
15200,2146,.1659486
20903,4961,.47713909
21106,10980,.20001146
24543,2146,.13000537
24543,8044,.099996664
25619,6864,.73263133
28848,2146,.53266823
28848,2839,.089392915
28848,8286,.1
29822,1485,.20201182
30576,8287,.12499482
13015,12171,.14999253
13015,14895,.17599447
29763,14895,.1322984
3229,5288,.34315595
3275,5288,.070001051
8633,5288,.10472701
29350,5288,.11418102
4123,1107,.1
4123,3552,.1
21106,6307,.16259561
22170,6307,.16080537
13443,28930,.16159678
21204,6066,.28000695
29350,6066,.17923765
3306,2504,.088038966
13015,2504,.1
28910,2504,.099900946
27197,1988,.068532132
1281,7585,.063220218
1281,4839,.097570799
1281,8253,.040550742
3831,6774,.10992398
8162,6774,.042112503
5063,10379,.1213633
7268,8972,.10296388
18549,5492,.27338371
12212,10984,.1
12212,4961,.1
4128,11259,.14054349
6467,3813,.19208623
6467,11259,.23794696
30848,4207,.099462368
1635,6066,.11112758
10010,6066,.1
28236,5362,.11232504
1635,5047,.13335308
7268,5047,.12800321
27197,5047,.081337444
10286,13939,.11959524
13923,4839,.14510505
13923,5073,.14491849
9308,2574,.15604647
9308,10867,.11285138
10286,2146,.23411794
29958,11259,.12
14834,8007,.1
7685,15349,.1
12358,15349,.17156744
6416,3282,.29082364
9313,9545,.1009803
4283,30034,.11001383
12653,6786,.0043798178
2577,5073,.14512052
12653,6807,.19982509
2577,6066,.096266642
9313,6066,.21340281
23084,1945,.033811353
5831,3282,.52023214
5831,10107,.087723859
8365,1055,.12000512
24306,29345,.47917971
28195,8867,.15363908
5831,31021,.069998734
28139,11636,.10799435
23084,11064,.079743192
1137,7585,.11154507
1351,7585,.13000265
8365,7585,.29050484
9650,7585,.10195613
9650,4839,.12982929
1264,5046,.21999499
23084,10391,.061742473
1137,6066,.076751538
5831,6066,.070002317
9216,6066,.19112636
12945,6066,.37062508
13780,6066,.53061223
17110,6066,.16348906
30170,6066,.020602232
5831,15349,.080009267
8365,5047,.1
12945,5047,.20270137
5818,5860,.34000558
7343,3282,.1
16401,7123,.10430475
16401,9545,.072815925
14146,11636,.11999303
21763,7585,.42591637
23767,7585,.14600134
25674,7585,.066065237
31147,7585,.1
31255,7585,.1
30334,3022,.18901291
1707,6774,.749991
14938,7077,.1
5818,4159,.40987793
29386,10391,.009609214
14938,12570,.1
4476,100598,.0019817564
13412,1025,.20816287
9999,14895,.19335969
14324,1773,.10000041
16597,1773,.088058285
5404,6066,.48006418
5973,6066,.089890204
6008,6066,.1
12583,6066,.1
13200,6066,.1
13941,6066,.10999961
23717,6066,.52232367
26134,7652,.095781639
27794,5047,.12013536
10619,8972,.23305264
24165,6066,.3994568
30696,3282,.11999919
30696,9545,.13000081
12179,7506,.14006713
7291,3022,.12001777
7291,4839,.1
7291,5073,.28782704
12179,5046,.11991435
5932,8972,.1229631
30696,6066,.35999754
5932,5047,.11219329
29435,6266,.1
10359,4510,.1
4962,5860,.1
5070,5860,.098806322
5448,3955,.037012339
23543,3955,.090004161
10361,3282,.42422122
1703,7123,.23860171
1703,8867,.13770154
5791,9545,.23186964
5791,24608,.21000129
6956,11636,.79676616
10361,7585,.093190908
4962,3022,.1
9922,4839,.098447002
9922,5073,.09533783
6848,4768,.14764668
4467,7155,.050169095
10359,7077,.093007632
5070,6807,.12939276
9420,8972,.11995791
30086,8972,.13095582
29435,1485,.1
1703,6066,.28033254
5448,6066,.21438375
5791,6066,.10094622
10361,6066,.15325671
29163,6066,.45261973
10361,11278,.12003998
3962,3480,.0099948747
5992,5047,.13716246
6408,5047,.091479406
13448,5047,.48570701
4248,6774,.13416411
13176,2111,.19660769
27873,12171,.10944349
27873,14895,.12312508
13906,6307,.1
4415,21454,.18552724
11310,6066,.047988389
23890,6066,.1
13369,3955,.13000065
13369,7123,.17000008
13369,9545,.19439463
4838,4839,1
11796,5680,.23573746
25497,8101,.020013114
8046,15426,.31508899
24384,5589,.11923706
24384,15426,.065983653
4036,2817,.10499191
4168,2817,.1
7486,2817,.1
15313,2817,.28719941
30626,2817,.047035303
11915,4199,.12999736
30164,4199,.31999806
1372,5073,.29111233
1786,4839,.17124319
1786,5073,.089950472
1865,4839,.21741416
2343,3022,.1
2343,4839,.1
2343,5073,.1
3734,3022,.092798658
3734,4839,.16199744
4105,5073,.099998854
4168,4839,.2121781
4168,5073,.10809877
4479,3022,.09524475
4479,4839,.71513462
4479,5073,.0508819
4600,3022,.024451487
4600,4839,.054451488
4600,5073,.093816206
5116,3022,.1
5116,4839,.1
5116,5073,.627931
6482,3022,.7505756
6946,3022,1
6946,4839,1
6946,5073,1
7086,3022,.10538147
7086,4839,.17188227
7086,5073,.13576362
7099,3022,.14399713
7099,4839,.16018037
7099,5073,.050215624
7486,5691,.30798507
7873,3022,.1
7873,4839,.36580127
7873,5073,.1
9742,3022,.15446821
9742,4839,.17794855
9742,5073,.39237288
10004,3022,.035523482
10004,4839,.10011168
10004,5073,.50604546
10195,4839,.48186243
10195,5073,.40480843
10301,4839,.11535744
10301,5073,.052395746
11261,3022,.20662257
11261,4839,.3241246
11915,3022,.030002097
11915,4839,.32853472
11915,5073,.20897704
13692,3022,.18320477
13692,4839,.21648844
13692,5073,.44194898
13692,5691,.087839603
14148,4839,.7701965
14383,4839,.1
14383,6081,.1
14806,4839,.95801818
14806,5073,.030000657
19911,6081,.13563488
24636,5073,.64800084
25497,5073,.047996972
25661,3022,.382754
25724,3022,.14337328
25724,4839,.50286591
25724,5073,.1668627
25916,4839,.49036434
26003,4839,.14000012
26019,3022,.17684311
26019,4839,.22894013
26019,5073,.31043136
28636,3022,.1
28636,4839,.1
28636,5073,.17999898
28742,3022,.032397408
28742,4839,.39560533
28742,5073,.24196714
29611,8253,.070005305
29625,4839,.18600638
30164,5073,.21999967
30626,6081,.10591885
30626,8253,.043475561
30863,3022,1
30863,4839,1
30863,5073,1
30869,3022,.099994168
30869,5073,.32000175
8046,10301,.1
24384,10301,.36256132
24384,7155,.046481788
25497,7077,.039996408
24384,8972,.065841965
28602,3426,.11000001
28602,10645,.34335354
2918,5125,.11145648
4204,5125,.10517944
17225,6307,.1
25661,6307,.056012545
17225,11259,.1
23753,23809,.026997015
30220,6066,.079998031
25497,5047,.095987536
21793,3022,.1
21793,4839,.1
21793,5073,.14252806
24720,12266,.1
24720,6307,.1
28149,3216,.31000677
14638,4598,.069377623
10983,4839,.043603551
2598,7155,.13000496
10983,2285,.056481123
10983,7155,.038943391
6500,10983,.61092681
2598,5047,.11999507
5567,5047,.17001735
2905,7155,.51248199
3662,2285,.11700082
4091,2285,.13556497
4091,7155,.11451498
9218,2285,.13415135
9218,7155,.14414904
10163,2285,.10160215
12154,2285,.91949153
12154,7155,.53389829
12740,2285,.20527901
12740,7155,.1
20992,2285,.22132348
20992,10519,.13467461
22839,2285,.1
22839,7155,.1
25726,9218,.697909
4091,7077,.12145768
8717,5047,.28107297
9218,5047,.12957428
20992,5047,.19344419
11117,5073,.10025761
14364,6307,.1
14364,11259,.42750296
29440,11259,.42865875
14364,2185,.1
14364,10639,.12698357
5018,3022,.1
5018,4839,.1
5018,5073,.11328192
29934,6774,.19132383
22978,5047,.18274428
3040,4128,.14250456
6534,5046,.039055519
7985,2285,.099465266
12360,2285,.22784936
12360,7155,.098905586
12522,5046,.080023937
15277,2285,.20202824
15277,7155,.11776574
28477,7155,.084051602
6534,7077,.26353851
12360,6807,.069637299
4776,4598,.64666951
12944,11259,.14000013
3040,1940,.046611737
2694,5047,1
6534,5047,.2561799
15133,2086,.1
9097,9545,.5704335
9490,13204,.22430585
15133,13204,.1
4978,2086,.19626167
25068,2991,.10480126
25068,4503,.035180364
24925,7585,.1
9191,6008,.16205901
8388,1608,.19042537
9191,5073,.030050477
2544,6066,.10009671
2891,7585,.11603639
3158,7585,.16994341
10453,7585,.12492474
27919,7585,.048879631
27933,7585,.24019594
6532,6008,.24616243
27919,6008,.046699282
28279,6008,.10864637
28983,6008,.23999456
29411,6008,.13319032
4900,10301,.1
13865,2285,.28317592
4900,8972,.51217937
28337,8972,.16896449
14376,10453,1
29950,2146,.3399958
29950,8044,.30002102
29950,10980,.2899923
25899,6196,.14999811
2891,6066,.1171129
10230,6066,.11144689
27919,6066,.082859218
28279,6066,.1910135
29411,6066,.19155796
26006,8530,.31980908
3735,6307,.16838463
4972,11636,.34555694
11694,2721,.24702333
6304,7585,.11000024
7192,3022,.23624529
7192,5073,.12934339
25676,4839,.44413033
25676,5073,.13142805
11803,4839,.20446622
11803,5073,.1490491
13630,10983,.550062
11803,7077,.081967212
1652,10153,.1
14627,9161,.050042771
24662,5208,.1
6844,7536,.38618889
24449,8530,.13994023
20210,10519,.43777135
9051,2044,.31091827
24449,2044,.26193747
24304,7250,.77771497
24449,7228,.49295777
24021,24536,.098101676
