Source,Target,Weight
1496,5073,.14566669
9649,3708,.1
9649,5662,.061032761
1969,11274,.083226331
3421,5073,.094344608
6732,6074,.1
3421,4218,.10177258
6732,7154,.023589076
10338,11636,.080994509
1589,6307,.19001678
3556,8044,.15999916
4645,4839,.1
4645,5073,.13837697
4455,3022,.1
4455,4839,.1
4455,5073,.13512231
4455,5691,.1
5811,6266,.047169808
5811,8254,.3018868
5608,2285,.16668186
3011,7257,.071813285
4245,9183,.11068211
6414,8530,.033927735
7505,8530,.65292096
4245,8331,.073680826
7040,7171,.14001705
1695,6066,.1144935
7503,6730,.1
4529,3955,.1
4529,8889,.1
4529,2157,.1
7503,2111,.041152261
1514,13204,.11947682
10401,3813,.14999275
2901,9653,.35272372
2846,4510,.45921466
3888,6307,.67979348
3693,13961,.051395636
6906,6861,.16462426
12351,6861,.2175996
5354,4839,.1
5354,5073,.098437794
8634,5134,.10006083
8634,6104,.11587591
1662,5073,.43820226
8345,5073,.11560874
8853,1609,.049965933
8853,8102,.1
3502,5589,.1099862
4672,3835,.1
4672,4839,.1
4672,5073,.1
5234,3022,.1
5234,4839,.1
5234,5073,.1
7502,3022,.088000566
10873,5073,.20411065
1761,6307,.32521319
9004,11584,.15909848
3200,3022,.1
3200,4839,.1
3200,5073,.1
11618,3022,.10025313
3200,2285,.1
4819,2285,.047372524
3200,6774,.1
10024,3305,.1
3523,4839,.30998871
3523,5073,.48998618
5508,4839,.18740615
5508,5073,.24630167
11376,2111,.10675257
10024,9434,.1
2264,6066,.084816173
10024,6066,.1
5464,1755,.1
5464,2189,.1
5464,6531,.20438033
8226,3022,.12747499
8226,5073,.27930659
12148,2817,.1
12148,4199,.1
8197,4839,.23115765
8322,5073,.20475757
8127,2974,.00097654888
3284,11636,.1
2579,5073,.16595513
10218,7155,.10099611
11333,10983,.1
8554,2044,.083207034
6327,6307,.082996793
6327,7544,.1629435
8465,6307,.090906911
3284,6066,.1
9629,4218,.20037797
7512,5439,.11085772
9837,5439,.096884705
11025,6307,.32645923
2888,7077,.36002192
10044,11465,.1
10044,5073,.23648731
11600,5073,.12640609
10044,1301,.1
8783,1755,.100658
6531,5073,.064951144
6537,5073,.1006773
9064,5073,.1095847
9188,5073,.24378715
6531,2285,.016962206
2541,10867,.17999889
2471,4839,.11335184
2471,5073,.22358496
5532,4839,.18796037
5532,5073,.080580555
6044,3022,.34999841
6044,4839,.1
7949,5073,.77392238
10132,4839,.16939391
10132,5073,.050818171
2448,5073,.041266877
8100,5073,.13258298
8100,5047,.15224288
1574,4961,.10454545
1672,5940,.018759465
8051,8123,.16810447
8051,11636,.038199887
4178,6307,.24099731
1012,4839,.15068594
1012,5073,.091992602
4854,4839,.19044022
1651,1164,.13747996
1331,5047,.20814908
11255,11465,.057428058
11255,5073,.082180455
11462,5073,1
11255,5256,.08545582
11138,6307,.20155971
9981,5073,.14076662
13313,8939,.048563533
5805,4768,.049974371
9121,9761,.052509844
10114,4818,.14000668
12427,5047,.27000529
2457,4839,.11000505
2457,5073,.41883507
4250,5073,.20250183
4607,4839,.22680254
4607,5073,.37621638
7324,3022,.26196963
7324,4839,.30867514
7324,5073,.37900457
7468,5073,.1
6841,5496,.20158312
11661,7585,.17064574
1009,5073,.25553176
2952,5073,.47734284
4967,4839,.36709541
4967,5073,.4840281
5758,4839,.66522378
5758,5073,.21185404
7656,5073,.22999966
11615,5073,.1
1009,3734,.12941265
11615,7155,.19912323
11615,10983,.1
6841,8972,.12221636
1009,4321,.18706036
11524,7544,.1
2872,7648,.13635726
6589,6066,.43938056
11615,5047,.1
8129,6478,.13005781
6953,2189,.22042064
7107,2189,.11792472
6953,6066,.17908207
9474,2062,.090750121
5198,1209,.1
8964,2817,.15000154
2065,6382,.13469157
10957,3955,.12018906
6701,5073,.24577418
8358,5073,.02831074
8358,2285,.02662541
8358,5047,.022000071
10957,5047,.18028359
2393,5073,.1
3650,4839,.040491838
3650,8253,.082562208
1783,4510,.21096349
1783,2805,.23841351
10048,2817,.0081099244
1754,6307,.33588016
7624,6307,.20401898
9234,6307,.73766404
7624,11259,.11209915
1674,5073,.1
7491,6066,.50361276
2553,2817,.11320417
8018,1048,.17342657
2802,5816,.24637957
2241,2189,.099598572
4574,3955,.11428571
4574,10097,.11428571
4574,11627,.21001795
9556,5073,1
10852,5073,1
4574,6066,.33322209
3610,2817,.1
3610,4839,.12019416
3610,5073,.35433856
5181,5073,.10817307
6879,7549,.067507304
4787,1758,.13005953
6026,5073,.092587523
9246,5151,.08094117
1103,2817,.15297842
11206,3955,.1
4845,11134,.14507911
6509,7585,.13413572
7223,7585,.19121584
10740,7585,.1
6565,6008,.14998692
9029,6008,.16991909
1103,4839,.15590556
1103,5073,.32756987
8707,3022,.2
11206,5073,.1
8927,2285,.024742521
8927,2898,.0099996803
8927,7155,.023068221
8927,10809,.065539092
5810,5229,.12292051
9029,10453,.1499286
6911,6066,.10388263
8637,6066,.23853935
8927,6066,.18453445
10740,6066,.1
11206,6066,.1
9997,5047,.077163711
11349,5250,.10939143
10777,2817,.063511342
3885,9947,.052469973
5878,4194,.01518626
2215,5073,.19911398
5878,5073,.041660786
8949,3022,.1
8949,4839,.1
8949,5073,.068491653
3885,5046,.1
8949,2285,.1
3885,6066,.1
11302,6066,.65043193
7822,7077,.10849104
7822,8972,.049802862
10741,6307,.11818623
3910,6066,.17886394
12414,4864,.2
10349,5046,.18740481
4344,3955,.46189377
8154,3543,.22052737
7490,7077,.1
1692,1900,.16272013
1350,1919,.091582738
3485,7648,.15861169
10330,6066,.4679853
4781,5047,.39330271
7490,5047,.026602538
7101,9653,.047562119
9249,3955,.1
9545,3955,.17916243
11399,3955,.12261481
11139,1392,.16999036
4136,10097,.19000253
8744,6008,.1
10935,10301,.040793911
1130,7328,.1
6169,10408,.1299435
1724,7648,.099980369
7431,6066,.48624051
9249,6066,.1
9249,7648,.1
9545,6066,.44681433
11134,6066,.10999884
11399,6066,.10999903
11627,6066,.55458438
7101,5047,.13000311
6585,5860,.31682152
6585,6864,.040695701
8588,9434,.32154882
4451,1919,.11257739
8588,7648,.95736611
4146,3485,.19745779
6309,11636,.11607423
3304,7585,.1699729
1779,5073,.1
3961,5073,.1
1779,10301,.1
3148,10301,.1045392
3961,7155,.1
1779,6774,.1
4146,4668,.030523077
1779,6066,.1
7640,6066,.64035088
3907,5047,.11297449
3961,5047,.1
3986,3955,.26989323
9511,11064,.15964521
3320,5063,.067365803
6840,4839,.26162574
7416,2285,.17000391
3781,10983,.11994469
3781,6774,.21001455
3344,8972,.48690191
3781,8972,.097096115
1820,5555,.1
3344,3851,.1
3781,4961,.070132382
9492,1773,.082460217
6597,12460,.089606456
3787,10308,.12920174
1616,10639,.1
9443,12673,.12000301
3344,7648,.1
3684,7648,.1
3684,11278,.34285015
1820,5047,.1
3781,5047,.10375223
8940,5047,.11739098
8334,7154,.57177442
11688,7642,.10204641
5253,11636,.23719424
11688,11636,.10961772
11688,7327,.12917981
11688,8972,.10879702
5253,9135,.050562512
11688,11278,.14964154
10291,8479,.1
10599,10482,.11171199
2412,3835,.54625934
7178,2817,.022152668
10334,11465,.034255087
2970,6307,.08458215
6268,6307,.14249234
10386,6307,.1
3710,11535,.19976637
7025,9359,.34015161
11130,6066,.16936643
10334,5047,.03828546
6159,6008,.11933175
11145,6066,.065905079
9818,4839,.1
1099,6307,.15674725
1099,6066,.18325961
9965,5288,.10205102
3372,10618,.11998093
11287,11636,.029998943
4199,4839,.10559639
11287,3022,.089446723
11287,4839,.091845408
10335,6774,.22908564
11580,5047,.19977932
9619,5046,.14423747
7583,2574,.1
9771,3022,.040179513
9771,4839,.11546453
9771,5073,.40389898
6937,7544,.21060726
8743,6307,.15414868
11465,6307,.4278307
11466,6307,.11480811
8196,6307,.1099335
8196,6928,.1
10436,6307,.75116277
6527,1609,.13997222
6571,4839,.09870138
6571,5073,.23525651
9949,6307,.29093602
9410,6307,.80713671
4299,8889,.1
6023,10482,.10954235
11058,9226,.16690545
8925,8889,.1
11064,6008,.1
1098,5073,.23698081
6023,5073,.43511754
1013,6864,.11616087
1085,2146,.1017127
1937,3212,.070405364
4292,4961,.44998506
4292,8286,.11914004
6847,8286,.14905424
8681,8044,.11748318
10388,6864,.28185302
10420,6864,.10400268
11064,4961,.1
3229,5288,.20706747
3275,5288,.10029025
9390,5288,.1
10284,5288,.11020501
10372,5288,.1169445
9390,6196,.1
8844,7544,.20001318
8844,9952,.18820433
5845,2029,.1
1013,6066,.22600241
6023,5047,.13145083
11064,5047,.1
8162,2991,.38727131
1281,4672,.089851454
1065,3229,.69811988
1281,4839,.037777323
1281,5073,.066074349
1281,6913,.027499638
1281,8253,.037929907
4279,4839,.1
7290,3022,.10998777
7290,5073,.24145091
4279,10301,.1
2537,2285,.1
1635,4321,.1211817
3289,2141,.12996465
4128,2185,.10276122
3788,10415,1
6608,6066,.23406374
9503,6066,.37660527
2537,11278,.1
4279,5047,.52710623
11161,8889,.24830644
9308,2574,.25582904
9308,10867,.15660991
3326,3955,1
5165,9947,.148423
2577,5073,.099342607
9313,7155,.12600262
2577,6066,.12968701
4283,6066,.096894845
9313,6066,.1879684
3326,11278,1
6416,11278,.12000061
4648,1922,.24989939
3938,3955,.11976368
5420,3955,.16616657
3938,3485,.10621826
8365,7585,.14434695
9650,4839,.11466934
1137,2157,.10869565
3938,7648,.12913415
8365,6066,.1
9216,6066,.14774664
1264,11278,.25515392
5420,11278,.091016315
1707,6266,.43999133
5818,3955,.3096852
6529,3955,.16000284
9999,3955,.086846001
5818,5245,.169991
11695,9226,.15099715
6529,11627,.17498556
11695,11627,.11998655
9716,3304,.14002495
1707,8889,.11947145
6529,10622,.090068355
7330,6008,.092797071
11695,9716,.1
1707,10301,.23113936
1707,6774,.13997999
9598,8972,.069348127
7344,6045,.29992604
11695,6045,.25205049
11062,7116,.10999162
7469,5288,.11725188
5973,6066,.17999664
6008,6066,.112803
6529,6066,.14248958
11693,7648,.1
11062,1111,.10999162
11062,11278,.020003451
2345,5047,.068351857
2124,3955,.23296738
7960,6856,.16049249
10619,2157,.1
7960,2285,.064370543
10619,8972,.1
10619,4961,.1
2124,6066,.11984837
8062,9234,.1
8062,8889,.1
7291,5073,.13493294
5932,5392,.18807232
8062,6066,.1
5932,5047,.13298146
4962,5860,.1012264
3300,3955,.14004941
3518,3955,.13001531
3981,9947,.12235148
5400,3955,.062853552
5448,3955,.13559994
11683,9947,.1700131
3783,5245,.1
3952,3282,.15568863
1703,9545,.12399787
1703,10097,.38300282
3300,10097,.26599798
3952,11627,.23096664
10681,9545,.36850357
3952,11636,.21948402
6956,11636,.82648367
11408,4199,.10009694
3952,8337,.30251348
10361,7585,.1
4962,3022,.17297399
6848,5073,.038197454
9922,5073,.11757145
3399,2157,.20601346
4467,7155,.16000627
11683,5046,.22998689
4639,6774,.040411461
3399,4159,.10294852
11683,8972,.13001311
3214,6066,.59676069
3952,6066,.26740804
4962,6066,.12200944
5448,6066,.38609681
5791,6066,.30000001
10276,6066,.35744864
10361,6066,.49253732
4639,5047,.041254941
10361,5047,.37846485
1879,9653,.20952441
11310,10097,.14193548
7619,4839,.20688254
7619,8253,.12689409
11647,6774,.10896721
8862,10453,.068786666
9746,6307,.090009443
4274,6066,.027946386
6205,6066,.098868869
11310,6066,.096163467
6205,5047,.20509194
9919,4510,.31614977
4838,4839,.47883299
7873,1602,.18000193
4036,2817,.21999826
7873,2817,.16837201
9742,2817,.10890941
1372,5073,.23386373
1786,4839,.16672167
1786,5073,.16377413
2157,4839,.054175258
2372,3022,.11998156
2372,4839,.13680895
2372,5073,.27708799
3685,4839,.1312777
3685,5073,.28958949
3734,4839,.19676282
3734,5073,.15220459
4168,4839,.12395589
4479,3022,.15000291
4479,4839,.24438059
4479,5073,.2218899
6482,3022,.40255755
7086,5073,.14312188
7873,4839,.20015351
7873,5073,.1
9300,4839,.11002334
9300,5073,.80819339
9656,3022,.15075177
9656,4839,.21518159
9656,5073,.18734568
9742,3022,.13034828
9742,4839,.26041073
9742,5073,.18923369
10004,3022,.1
10004,4839,.1
10004,5073,.53483981
10195,3022,.1
10195,4839,.61890155
10195,5073,.1
10301,3022,.01657692
10301,4839,.042172644
10301,5073,.036992505
10732,4839,.48728999
10732,5073,.1
11100,4839,.1
11100,5073,.1
11219,3022,.1
11219,4839,.1
11219,5073,.5853672
11261,5073,.23287205
8046,2285,.13186501
8046,7155,.11690116
4475,10983,.18406774
10301,10983,.017795667
4204,5125,.14586978
1786,6307,.12062236
11222,2285,.1500002
10983,4839,.023207087
6926,2157,.090187877
6926,4475,.12721446
10878,7155,.088243961
10983,2285,.033348918
6500,10983,.85886431
6926,10983,.067216925
10878,10983,.19750595
11260,10983,.11318423
5567,13204,.092641369
2959,5047,.59261787
6926,5047,.34052926
10878,5047,.12521257
11260,5047,.27869579
1159,2721,.03386616
1159,2285,.23587216
1159,7155,.045800492
2905,7155,.38034004
3604,2285,.22843173
3604,7155,.1
6530,2285,.057379212
9218,2285,.25189501
9218,5361,.093528278
9218,7155,.13213608
11252,10983,.16483364
2905,6774,.14887373
9218,6774,.08702036
3662,5047,.1
8717,5047,.35483268
5494,11328,.10996422
5018,5073,.12122726
1847,5046,.14919834
1847,11222,.13451847
1847,6774,.10925161
7077,8044,.1
2048,8889,.1
6628,3022,.1
6628,4839,.1
6628,5073,.1
2048,10301,.1
1173,2898,.20811132
4776,2285,.1
5535,2285,.14933749
7985,2285,.020251988
6028,6774,.079999998
9484,4159,.14003684
10379,5492,.11000095
6534,6307,.1309109
4420,6066,.25618365
9395,6066,.14215724
9694,6066,.42512375
2048,5047,.091572233
2694,5047,.049616747
2251,5799,.15103653
9097,3955,.18494338
9490,13204,.14645205
2251,8159,.28412256
9191,2817,.1
8169,3760,.02892532
10378,7585,.1
9191,5073,.10402145
9191,5361,.1
10304,5046,.14309187
9191,6774,.1
1824,5492,.4859142
9769,6066,.10044733
10378,6066,.1
8169,5047,.1
4492,4069,.065270938
7975,1651,.097835496
6532,5650,.1
4900,8889,.1
2891,7585,.0625
4262,6449,.13527091
6532,7585,.057975926
6532,5073,.1
11030,10301,.10365774
7975,7077,.098269343
7975,5492,.51450086
1872,4961,.0004018216
4900,4961,.1
6532,4961,.1
10453,4961,.1
7975,3980,.39439428
2891,6066,.084330142
4900,6066,.1
10377,6066,.13898265
4900,5047,.16276425
11126,6266,.075675674
3735,3022,.12440033
15466,7077,1
1778,13204,1
8189,13204,.11444913
15466,5047,1
8054,9947,.34097204
4972,11636,.16816373
11694,2721,.19938959
7192,3022,.28365207
4972,11118,.1754251
8719,6499,.087053567
8163,6066,.19034314
5392,7155,.1
5957,10153,.23009345
4280,5382,.1
13012,8004,.2408907
10407,5073,.13898964
11035,6066,.1604526
3881,8790,.048192769
3712,6307,.19559525
10041,11259,.12002043
5017,12681,1
5017,11669,.1
11160,5554,.099834986
1554,8530,.066585533
5850,5046,.1
1021,11638,.1
10550,6266,.17411889
3053,2401,.51373196
10550,8004,.13203576
2252,11636,.13936202
6039,5046,.16333829
1633,5047,.29113334
6039,5047,.054879837
5880,8889,.36195698
10456,7648,.28816172
4975,10639,.22998984
6521,10639,.17246738
4448,6307,.44726691
7443,7154,.23198846
8802,8852,.030008134
8484,3955,.15186723
4468,6307,.43211082
6554,7618,.24530074
4328,2189,.15646429
7458,5073,.11999989
11415,4839,.10128233
4328,2574,.18939599
4328,3426,.089806102
9537,5135,.1
2493,6066,.32223302
2550,8585,.084203184
2464,5134,.10221162
6635,7180,.1
6635,11274,.1
3900,2970,.087781295
6635,11465,.1
4202,3022,.26363242
6298,8253,.053423561
6635,4839,.1
6635,5073,.25432426
11807,5073,.10998908
6635,2157,.1
6635,6307,.1702967
9566,4503,.45094499
9566,7008,.51793551
7370,5385,.1
8210,4503,.12967719
10571,3835,.1
8833,2817,.1
8833,3022,.1
8833,4839,.1
10645,2574,.15588848
5485,2817,.011653057
6012,7155,.38284838
4572,5047,.072088391
11523,10301,.15583053
13449,10379,.59095526
13449,4961,.17729528
13449,6864,.11816784
12478,6864,.1
5870,4510,.072368227
4799,7475,.0050123436
3108,6537,.1
4800,2970,.005845652
3814,3022,.1
3814,5073,.1
8099,3022,.1
1843,5229,.0061646514
8099,5229,.1
7884,8972,.1
6964,2011,.1
8806,3374,.1
2783,1301,.1
5330,6066,.15167218
9810,7017,.0053962586
4157,4503,.16639459
4157,10482,.06117269
13277,10482,.16965453
4157,1789,.13999784
4157,2927,.071371213
10896,5743,.18223132
13277,4240,.14032692
13277,4242,.088196807
10671,10862,.22357357
7990,2803,.093564741
7994,2803,.11861892
9810,1224,.10482037
10896,4404,.11122671
11506,5002,.17998064
3130,8248,.089642569
3206,2827,.1
2986,5148,.35206041
2986,10482,.35585618
7734,2418,.083767101
3206,1755,.1
3206,4961,.1
3206,10165,.1
5744,5743,.14640428
60874,7433,1
3206,10801,.04841708
3206,1301,.1
3198,8248,.54006726
6135,5381,.10308167
7478,6104,.17270555
6049,4510,.030001083
6135,9652,.10999941
6135,10480,.10945599
8175,7475,.069725595
10446,4839,.10831305
11236,6307,.022790181
1995,5250,.1
8810,6266,.0035816387
1995,9316,.1
8810,4503,.0098262848
1995,2189,.1
1995,4195,.1
7380,3835,1
3033,2817,.058689527
1995,1620,.1
9194,11636,.1
9857,11465,.0084318677
12612,3532,.1
6825,4839,.1
8810,5073,.0040150313
9194,5073,.1
12612,3022,.1
2856,6066,.063570887
12612,7648,.1
6825,5047,.1
9857,5047,.03571175
7974,2189,.1
7974,6537,.1
10801,2189,.035000682
4954,5439,.1
1049,7544,1
11407,3485,.1
11867,5073,.5600698
3772,2029,.12608096
3791,6066,.14993607
1172,5399,.36709887
5968,5073,.12741156
11318,5250,.1920089
8222,5790,.1
3184,11259,.26697201
10560,9761,1
8350,5073,.046876308
8905,4818,.094697632
8905,2991,.032515485
8905,4503,.026722057
8905,10482,.035263993
7295,5288,.12536202
11369,7620,.10791367
9263,4860,.41185161
11361,2874,.13999857
3302,6066,.094008841
11510,4875,.1
7090,1240,.19767085
10260,6834,.11794847
2213,9155,.1
2213,13961,.1
9001,4839,.22594744
9001,5073,.37781388
6764,3980,.10423164
9927,2272,.15183644
10592,3980,.13090909
6454,6502,.1838437
8371,6502,.34091395
10188,5151,.42918691
11813,3051,.075215012
10182,1240,.27133459
9633,4503,.13852459
1094,2401,.1
5305,1788,.16370809
7954,9381,.078868762
6127,7433,1
9748,6307,.13344397
7321,5046,.029824452
7570,11259,.088136651
6858,7077,.1
6858,4961,.1
10814,6307,.2104208
10814,1240,.092973024
8063,10983,.11455564
6252,3851,.050022647
3373,6260,.5072149
3373,9359,.06299457
5645,4839,.16614015
8794,11636,.1
7092,4839,.1
7092,1908,.1
7092,6066,.1
7092,5047,.1
7121,5073,.15819639
4989,2193,.51904458
5857,9297,.18438622
10140,8889,.10226899
10140,9470,.12426816
5746,10482,.65053767
7959,4503,.1
10504,10482,.09911108
3958,8889,.25654009
6661,4975,.3692053
7426,7017,.49739584
5763,3022,.12219746
11220,7544,.12807269
1956,4538,.05227761
10113,4864,.1
11700,6008,.1
10460,9653,.12144371
10460,10482,.30978647
9595,6928,.045878664
10347,7544,.96311736
1112,5055,.091279097
1112,5071,.1
2263,5055,.1
2263,5071,.1
1933,8479,.050000209
2263,6266,.1
1933,3022,.070000559
6212,4839,.10972358
1315,4598,.1
1315,6864,.43997011
3750,8643,.013781223
3667,10419,.2
5941,9650,.0261016
5941,6066,.078024134
5397,11038,.12033217
5397,5148,.065467969
5397,10482,.10571783
4273,10301,.1
2538,5073,.10720805
9277,5361,.14177917
9277,7155,.29487696
8892,10983,.39992991
8892,6774,.1542747
11213,8286,.053839006
9277,6326,.10461428
1781,11465,.14686851
5422,7585,.1
7227,4839,.50049359
4421,8308,.18500221
4421,6864,.1
1781,5047,.1513278
6362,2189,.13382417
6785,5073,.048238844
6046,6066,.15545823
8145,4503,.076155558
9592,3955,.51012987
13834,3955,1
13834,2157,1
5996,6307,.066882953
2006,2024,.13884023
1046,11104,.14843749
1958,6066,.11514839
5996,7648,.19982846
10026,5047,.041506246
13834,5047,1
9804,6865,.1
2138,7692,.1441593
7817,3955,.32673267
10588,9947,1
11083,3955,.15578322
10588,11636,1
10830,11636,.20996818
3773,3755,.10697675
1896,5073,.28356394
11121,3022,.11992209
11484,2285,.1
1073,2185,.049545623
10588,6066,1
5962,5076,.038388114
6696,5047,.40904063
7110,11636,.13854952
4139,4199,.15301239
10602,5073,.14502876
4291,6066,.1749354
3957,6307,.21604727
2322,3022,.1
2322,4839,.1
2322,5073,.18467759
7860,3980,.1
7932,4321,.044662051
9785,6865,.1
6269,4062,.48472428
11211,4062,.19001181
25682,6266,.28411019
5612,10482,.2366882
6324,1627,.075435959
9385,10839,.10511133
9299,5073,.14539219
8868,2796,.1
8868,6928,.042074211
5445,5860,.61508799
5206,8889,.68316215
5378,4839,.1
5378,5073,.051073637
6811,3022,.083137035
10412,3022,.083137035
10998,6901,.17702751
5378,6307,.060714904
10371,6861,.18000175
8765,5886,.14285715
6714,6307,.10973973
6714,11259,.23636447
3574,2185,.31950811
9213,3282,.20000656
9695,4503,.49404761
5421,9890,.1
1497,6066,1
1884,6066,.15831731
1884,5047,.14797556
12890,1788,.10468655
11480,1104,.07668712
7995,7544,.093569525
5961,5071,.11003263
5828,6266,.1
6876,4598,.1
5828,6404,.1
10525,1106,.12993422
1687,4839,.6553694
1154,5361,.1
9516,6774,.1
1154,5047,.1
5118,6495,.090506777
5118,9560,.61807692
10303,5047,1
4410,7585,.24552304
2519,7155,.11281388
8110,7017,.02325896
9552,9587,.09966664
8190,4503,.021362042
7753,9545,.20093869
7753,10097,.25834987
10827,8618,.086956523
5614,2285,.068822339
5614,7155,.079849653
5614,1908,.075226046
7980,2137,.22217603
7980,2141,.1
1300,4839,1
