Source,Target,Weight
2282,11259,.1
2390,4016,.09000279
2390,11259,.10763565
9411,11259,.067134656
2282,6502,.1
12785,11259,.11040144
170527,11259,.2118174
13540,11259,.16999987
62655,11259,.190541
180833,11259,.15858519
151161,185334,.1
185334,28787,.0024254886
2663,11259,.17664506
5568,11259,.10480758
6573,11259,.21765298
151161,3813,.01950147
185334,11259,.25000015
64102,29028,.26918006
151161,9359,.17044094
9777,11259,.2273228
158743,11259,.16589516
62169,29028,.16993171
11748,176760,.089289457
5071,11259,.071320824
6375,11259,.20660204
24283,11259,.34186211
10345,11259,.199665
163983,11259,.17576379
6574,11259,.2042764
142953,11259,.13964322
5597,11259,.1
8336,11259,.16641892
10609,11259,.22357212
24755,3813,.11999967
24755,11259,.19376241
154984,11259,.15346316
142812,16603,.043677367
142812,2663,.1
142812,8479,.36307314
8479,119417,.06000185
142812,3138,.1
8479,11259,.11861029
14891,7017,.10000145
179700,119417,.04809257
3138,11259,.0060423152
5824,11259,.11860788
12756,11259,.43179378
20338,11259,.31945261
24316,11259,.042046126
119417,11259,.11
179700,11259,.13298184
184526,11259,.26703694
7146,8479,.1067727
65570,10247,.080000065
7146,11259,.10999961
65570,11259,.2500008
160163,11259,.14000015
163627,11259,.17152797
164408,11259,.17996791
163627,29028,.11817711
185431,3647,.27363542
10839,175319,.10347005
62836,8762,.099999771
30169,16476,.048308991
30169,11060,.10779364
3647,6543,.11105783
3647,8101,.046007525
3622,3813,.10874589
3622,11259,.42960399
3622,10639,.21512341
25399,4611,.14815098
25399,25283,.19564287
8551,13990,.032202497
8551,19402,.0090491259
6768,4611,.096958153
8219,4611,.060449619
8219,6307,.048971158
8219,8446,.059800111
8219,25283,.013371869
8551,4611,.08048334
16476,25283,.10000005
19402,4611,.13827629
23062,4611,.083065413
23577,25283,.10489588
150278,25283,.099999703
175319,25283,.052804798
8219,3813,.045358516
23577,11259,.46005914
175319,3813,.056581683
175319,11259,.081603795
8219,29028,.07777977
8219,7922,.054589961
23062,7922,.22585419
153028,7922,.13215391
163977,27937,.10464709
165052,150139,.1
11060,4611,.1
11060,6307,.1
11060,25283,.1
28303,4611,.10773908
28303,25283,.17651506
64891,4611,.087557591
11060,3813,.1
11060,11259,.099081717
12378,3964,.12472144
24032,4611,.19958347
63447,4611,.03218307
65461,178015,.050103683
224604,18043,.086825795
163879,4611,.054401577
163879,6307,.1
163879,25283,.13896535
163879,117981,.1
224604,25283,.023428926
65461,11259,.081353724
163879,3813,.1
163879,11259,.16438438
224604,3813,.055743873
224604,11259,.16945252
163879,29028,.1
119316,163023,.1
23898,28169,.029889539
29156,5680,.27550751
20036,11456,.1
12379,5680,.1
19807,5680,1
188255,5680,.04545977
163036,6669,.1
163036,8823,.1
163036,9302,.1
163036,12689,.1
163036,25340,.1
163036,29755,.1
184724,20747,.023637619
8101,29028,.1
6433,100080,.1287355
16477,4839,.18891186
16477,5073,.19771926
21487,2285,.1
61596,8762,.034999862
61519,179621,.1
178266,6104,.099999711
179817,6104,.099750057
178266,19580,.1
178266,4040,.1
178266,184748,.0284732
179817,184748,.10000005
178266,1920,.1
176760,15521,.084818244
177697,2290,.238664
178266,6307,.1
6435,11259,.12650074
30466,9466,.0404208
152809,177264,.16798404
9815,8762,.10931778
1397,25119,.1
102422,176760,.1
102422,100243,.1
102422,162701,.1
2556,3813,.12337059
2556,11259,.28907201
163887,4016,.36957145
163887,4560,.14341098
163887,11259,.12665293
181931,6502,.07781256
102422,12142,.1
3556,100572,.24667497
162488,16738,.1
162488,100572,.1
1468,3813,.13125724
1468,11259,.12751277
164506,12171,.1
164506,2290,.1
164506,15521,.1296607
164506,11259,.1
164506,14624,.10757321
157075,6104,.02
162957,6104,.02
1533,24856,.1
110566,12384,.10826322
112759,8539,.1
15416,28648,.23381056
166230,28483,.30999973
5608,2285,.29412407
29278,16603,.12565957
29278,17452,.070000604
13704,5180,.26987007
13704,101310,.084072582
29278,1078,.18302231
29278,1478,.080000691
184256,100135,.052591708
12250,100080,.1
7694,8530,.019883042
7694,24843,.069983713
7694,25648,.35449079
7694,28272,.029903701
12947,101310,1
13765,112968,.2731759
15803,101310,1
21776,5180,.5537163
23812,101204,.73257607
24302,23945,.21760873
24302,24843,.024621768
24344,5180,.017936029
25047,101204,.15121639
29032,7257,.90001887
29032,138466,.88834524
29955,5180,.020017998
30137,25648,.1600028
30137,28272,.35000217
63005,1478,.030865662
63005,2086,.041660354
63005,5180,.57837266
63005,8530,.011787644
63128,101204,1
65944,7257,.1
133468,28272,1
137642,112033,1
138466,15708,.1
140044,8530,.15537372
140044,63645,.040269829
140044,112033,.36368665
140044,160255,.26283842
140044,179686,.087436914
140672,28272,.1935772
146616,6730,.99999994
162585,7257,.42530569
162732,140044,.38265309
177467,23945,.079997912
181617,8530,.47278795
184256,4843,.63286108
185658,5180,.081202038
185658,6730,.193414
264265,5180,.1
264265,25648,.59591079
264265,63866,.028037537
264265,101310,.068022914
266316,8530,.95147866
162732,61399,.14204545
7694,5841,.3099415
158563,1602,.96547693
162732,183101,.10593221
166414,5841,.060639981
176861,5841,.13191812
12250,177264,.1
264265,7228,.1
2403,2751,.20684963
2403,7171,.25028554
2403,31673,.15682948
4245,31673,.68627453
4843,2751,.29423144
4843,7171,.3305251
4843,31673,.18186037
6315,2751,.54373634
6315,7171,.55194163
6730,2751,.1
6730,7171,.1
6730,31673,.1
7257,2751,.1
7257,7171,.1
7257,31673,.1
7637,2751,.11430041
7637,7171,.10694649
8333,2751,.16802853
8333,31673,.13730356
8530,2751,.10163473
8530,7171,.14257507
8530,31673,.091719292
9340,2751,.14000055
9340,7171,.21000023
12250,2751,.062449995
12250,7171,.10088319
12250,31673,.39304081
13599,2751,.053999916
13599,7171,.063999943
13599,31673,.11280292
14304,2751,.21168037
14304,7171,.1359234
14304,31673,.2076031
14597,2751,.092667475
14597,7171,.076386884
15708,2751,.077719264
15708,7171,.078021683
18086,2751,.19
18086,7171,.13000001
18086,31673,.099999994
21186,2751,.37012067
21186,31673,.053347852
22632,2751,.080390088
22632,7171,.086631007
22632,31673,.10017471
23945,2751,.27876318
23945,7171,.24876338
23945,31673,.2
24302,2751,.1
24302,7171,.1
24302,31673,.1
24344,2751,.15000007
24344,7171,.23999982
24344,31673,.25000036
24843,2751,.34510252
24843,7171,.36824501
24843,31673,.093085133
25623,2751,.10488558
25623,7171,.14038058
25623,31673,.11327917
25648,2751,.1
25648,7171,.1
25648,31673,.1
27845,7171,1
29955,2751,.21804249
29955,7171,.24702561
29955,31673,.10534238
30007,2751,.33473483
30007,7171,.86071026
30007,31673,.17534639
30185,2751,.19023708
30185,7171,.14474007
30185,31673,.12099331
61174,7171,1
61745,2751,.1841702
61745,7171,.19228289
61745,31673,.15781195
63645,2751,.29797244
63645,7171,.26398623
63645,31673,.14322966
63866,2751,.2247756
63866,7171,.18151578
63866,31673,.24894935
100418,7171,.16550386
100418,31673,.12835312
112033,31673,.16533241
133724,2751,.1
133724,7171,.1
133724,31673,.1
138466,2751,.1
138466,7171,.1
138466,31673,.1
138662,2751,.38330925
138662,31673,.17008884
155614,2751,.36897063
155614,7171,.33198598
156857,2751,.1
156857,7171,.1
156857,31673,.1
157954,2751,.25368717
157954,7171,.25223154
157954,31673,.16223565
160272,2751,.1
160272,7171,.1
160272,31673,.1
165742,2751,.43441659
165742,7171,.36997834
165742,31673,.12002476
175163,2751,.24991468
175163,7171,.24784644
175163,31673,.10597803
176594,2751,.072245441
176594,7171,.050400753
176594,31673,.038640346
179686,2751,.45922515
179686,7171,.31405488
179686,31673,.10324822
181617,2751,.46278805
181617,7171,.38603282
181617,31673,.25040811
182826,2751,1
182826,7171,1
184487,2751,.58296567
184487,7171,.37509859
184487,31673,.15744056
186045,2751,.32999942
186045,7171,.22327024
186045,31673,.28326732
2950,11259,.31255314
7257,11259,.1
7798,11259,.1629198
24782,11259,.22610451
25623,11259,.1
31418,11259,.1361573
62700,11259,.33910671
64708,11259,.1
31343,29028,1
61880,29028,.1
64708,29028,.1
61880,178201,.1
7257,7186,.1
24843,7186,.13074099
31418,9155,.11638242
61745,7186,.032526635
186045,179027,.1
7257,13657,.1
66366,61483,.46481797
14186,101310,.39191329
29312,5180,.0395867
65011,7257,.12283493
133504,1078,.041192371
133868,2403,.30999997
21118,178752,.82056993
133504,2220,.11157145
133504,7409,.089504585
133504,10530,.073636077
13235,163893,.12401828
7526,2751,.1
7526,7171,.1
12433,2751,.22467777
13235,176361,.29437384
186497,2751,.2800948
275264,2751,.1
18947,1177,.13988659
12915,64166,.085062586
140042,64166,.57359588
286396,140760,.70599294
145228,100080,.29787108
286396,100080,.23401114
106100,9699,.1
133871,9699,.467502
3169,5180,.11000031
5841,4843,.36762002
12181,2403,.38862714
12252,101310,.1
13835,5180,.1
13835,28272,.1
13835,101204,.1
15489,101204,1
17101,101204,.34193939
17808,100418,.1
17931,7257,.40244013
17931,101310,.12265953
18315,177764,.0026924491
18430,5180,.080103517
18430,8530,.11091256
18510,13599,.78463989
18510,24302,.038808074
18658,8530,.1
18878,8530,.99632931
19534,5180,1
19951,8530,.1
19951,100418,.1
20245,7257,.96246392
24878,4245,.1038022
24996,160255,.24594083
29086,28272,.96378982
29127,8530,.1
29127,101310,.1
61899,7257,.20925181
61899,101310,.00039503831
62382,5180,.034132022
62382,6266,.02243178
62382,100418,.95655304
62475,2403,1
62475,264265,1
62592,8530,1
62921,5180,.0020550292
65553,25648,.59313405
66726,6730,1
112754,63866,.083758287
133246,7257,.0099999998
133871,8530,.0075595458
133885,2403,.55073112
133885,7257,.0044883923
138122,7257,.0050062579
138122,100418,.29868403
141197,13599,.23044778
141197,28272,.010007205
141460,1078,.039260164
141460,5180,.029913768
141460,8530,.047479372
141496,5180,.22356255
141496,7257,.0074408455
141496,28272,.038424816
141846,15708,.075625435
145228,2403,.28253952
149998,30205,.14812377
151630,64004,.22000141
164266,8530,.4107759
174160,101204,.22812301
175008,5180,1
175153,8530,.88068652
179438,5180,.55137521
179438,6730,.25002462
179438,9459,.48001933
179598,5180,.26545843
179598,8530,.41185051
179671,5180,1
179841,7257,.10000043
180683,13765,.35004249
184046,9459,.52381873
187631,101204,.98628032
253527,8530,.66465259
253527,180363,.96833736
287111,2086,.40999952
18430,29312,.80719703
184046,12180,.39714992
16269,16101,1
17101,1602,.20211966
18315,21132,.1
18315,154605,.1
18315,165215,.62366915
18510,212340,.1549851
18658,24856,.1
28563,164510,.16985138
29837,61901,.0053225006
30255,1602,.1
138341,174160,.33333334
141197,1602,.32601109
151630,18315,.16000427
174136,24856,.051904559
174160,1602,.086686738
174648,12233,.911816
175153,182015,.11931345
12717,242977,.87038887
19951,3532,.1
106100,63186,.1
28209,7228,.074848756
1602,2751,.19159839
1602,7171,.26940832
1602,31673,.49541709
2222,2751,.21699995
2222,7171,.31450492
2222,31673,.28079501
24856,2751,.1730032
24856,7171,.13699679
24856,31673,.11699674
62263,31673,.20583083
145228,2751,.1
145228,7171,.1
145228,31673,.1
156617,2751,.1
156617,7171,.1
156617,31673,.1
160809,2751,.1
160809,7171,.1
160809,31673,.1
175483,2751,.25455201
175483,7171,.1582415
175483,31673,.22700047
175995,31673,.13099994
212340,2751,.2338534
212340,7171,.17626743
212340,31673,.064857624
122916,3813,.10319881
122916,11259,.18512075
122916,2184,.11703132
122916,145049,.17096324
3026,11259,.22679256
8762,11259,.15573466
178538,5680,.10292251
3121,11259,.27178761
15148,3813,.1
15148,11259,.21031275
13163,4611,.27406958
61567,4611,.11306032
1239,11259,.24472867
9521,11259,.12812273
11930,3813,.044774171
11930,4016,.030408097
11930,11259,.37485263
28004,11259,.22324081
61763,11259,.14968583
62290,11259,.22318253
175983,3813,.1
175983,11259,.1
11930,9155,.047049377
175399,13506,.13999951
13163,183421,.28000975
10244,1078,.43586603
10244,25648,.48416087
287462,8762,.30750683
4462,12384,.12689261
165734,4503,.11099974
165734,186989,.24000013
160580,5234,.062090982
64848,6008,.15592325
163113,1356,.073242135
163113,2574,.073242135
187774,28169,.046887901
163946,134464,.12683782
20185,11259,.14718454
2593,5234,.105588
133726,209341,.052600443
8902,5680,.1
8902,11259,.1
11234,11259,.076769061
28347,5439,.16614838
141363,15247,.032364171
163939,15247,.1
166563,4503,.050729491
178672,134464,.1
8850,65248,.090000264
7906,11584,.08142665
148950,9465,.1
148950,17436,.1
148950,100080,.1
148950,29392,.1
148950,2991,.1
148950,4503,.1
148950,1704,.1
148950,8253,.1
148950,5046,.1
148950,6774,.1
148950,7985,.1
148950,8539,.1
148950,5047,.1
65765,31587,.28442743
4049,8479,.31915644
8958,5229,.12349665
13409,65350,.3799898
15459,8762,.36896032
148221,8479,.10169705
31479,25119,.44099706
14794,6081,.49820194
14794,8253,.31359437
62072,174703,.22597378
27980,3813,.1
27980,11259,.21203038
125533,11259,.21011905
144058,11259,.1794907
27980,25338,.1
27980,150139,.1
27980,64768,.1
144058,28648,.18472435
10215,4611,.17907386
29015,7922,.12482705
176235,25180,.17409348
2061,8446,.10000218
29382,4611,.074501701
30277,4611,.11100045
2061,11259,.34871122
29382,163601,.095667884
62686,9465,.1
62686,22794,.1
8105,3121,.083212376
166443,176261,.076219194
8105,11259,.2241082
146117,1690,.1
29131,4839,.037064288
29131,5680,.14649743
15396,29968,.47316471
15396,65248,.45033929
31170,2787,.12857139
186773,29968,.075601801
186773,65248,.66661572
270281,65248,.02828115
270281,273499,.027449558
2787,8717,.099999994
2787,180279,.083212934
31170,113139,.013806035
1681,175404,.4786334
177303,146075,.0068658707
177303,175087,.012437492
29001,180279,.0060019409
29001,11361,.043724976
162701,2338,.1551704
62984,2285,.13321482
62984,8717,.15710805
24293,30671,.20811814
1331,14450,.1
64523,16590,.040829845
65142,6196,.10999984
7509,7435,.071109593
5496,65248,.10929689
7509,5650,.22999968
7509,3532,.099553436
64389,16603,.10345601
64389,2663,.10826988
2338,8479,.1
2338,104833,.1
2338,8762,.1
2338,100581,.1
60898,9667,.093262389
30260,5680,.1
63593,6829,.069233872
11670,11259,.2400001
24099,11259,.15955886
133367,11259,.20287091
28518,4839,.1
28518,5073,.33157212
28518,177827,.11794478
7107,4839,.20291719
7107,5073,.11151735
7107,177827,.1479919
7107,4600,.1
7762,11259,.1099995
66050,2817,.17300263
178644,5046,.1
178644,63477,.13429466
178644,180279,.053122289
2049,5047,.097903386
163948,2991,.051000174
2393,3835,.058474082
179249,30098,.1
3650,4839,.1
3650,8253,.050931204
3650,11217,.1
3650,17828,.1
3650,177827,.1
137373,10983,.021527564
2393,6307,.1
2444,111103,.048791427
179249,5048,.1
28295,3835,.21687895
28295,63914,.12608957
102345,6104,.22855237
179657,9611,.11198667
142260,209382,.1
142260,1678,.1
142260,8068,.1
142260,8549,.1
142260,27786,.1
142260,176899,.1
142260,28338,.1
2295,9465,.10363282
142260,5439,.1
60894,2410,.12
142260,2410,.1
142811,24625,.10552761
10692,10983,.17979576
2255,5680,.16753575
2255,6829,.14659379
10016,5680,.055714913
18748,17828,.11003718
14623,25180,.17000003
119217,25180,.1600001
31477,1704,.1
31477,6565,.1
137573,61214,.1
61587,150937,.1
30710,2721,.1
6565,10622,.10999987
144437,10622,.17559589
1704,6008,.10647575
6509,6008,.1
6509,7343,.1
6509,10499,.1
6509,110039,.1
10740,1161,.075818956
10740,132740,.076869212
10740,157858,.42895722
14623,6008,.1636477
15293,6008,.1
28938,6008,.18859094
119217,6008,.20999998
137573,209341,.1
156578,154353,.14999253
28938,6066,.1
144437,6066,.16210407
11302,63892,.23474966
17420,9611,.020155774
170960,9611,.2258421
5860,29304,.1833158
5860,100609,.1
5860,157415,.1
5860,25013,.13716507
8463,61420,.20588137
29894,11749,.37381259
6357,5047,.15182094
62268,7257,.1
62268,6008,.1
62268,10499,.1
5621,5073,.14324935
62268,3552,.1
62268,5680,.16914567
62268,11259,.035857037
8304,180279,.16684273
29791,12136,.060827781
29791,6066,.19788936
177654,100873,.15759435
162907,8972,.1
132502,2136,.12711015
132502,9899,.059816901
132502,10984,.32151455
12136,1919,.12996769
162907,64768,1
162907,64768,.15125643
178011,6066,.13000059
162907,12141,1
134384,5650,.16403891
65413,12136,.044000629
65413,61591,.25374171
134384,12053,.36784306
160629,11399,.1
160629,12053,.1
160629,61591,.42920181
160629,150937,.05314745
160629,177740,.1
186683,1690,.24000019
134384,61572,.12999868
150937,6529,.0057229726
64408,63919,.10999706
61591,1773,.12801388
61591,1919,.095369771
284041,64768,.1
284041,184031,.20587111
134384,6066,.18018286
160629,6066,.093028523
186683,6066,.099997967
186683,170617,.35999775
150937,12141,.0082492325
4340,12053,.12973069
18879,20779,.47147706
28386,20779,.23434697
28386,121718,.37401587
177225,20779,.23271403
138921,9818,.14995597
6130,101352,.24929695
28386,10420,.1
61903,101352,.065393388
175111,101352,.11897824
176781,101352,.12956871
177225,28195,.1
28386,137310,.077410974
13011,5046,.28114453
61903,8972,.1
18879,9899,.1400089
18879,14894,.10999112
61903,114484,.1
121718,2136,.1000001
121718,9899,.10400005
177257,13440,.10330985
138921,185395,.15007955
187607,4798,.25999999
112774,4093,.16344623
187607,65092,.34
119574,12171,.11315773
119574,29910,.1
126322,12171,.17000124
126322,63919,.1800025
138467,12171,.086196773
138467,63919,.11701636
154039,12171,.074322365
154039,63919,.10573589
176781,29910,.18475436
185661,29910,.1148928
176781,1919,.15327951
177225,1919,.038167708
154039,11259,.1
154039,2184,.12302752
138921,15576,.16330807
4340,6066,.32103926
120774,6066,.16315135
138921,6066,.34995466
177225,121077,.1
187607,5047,.1
126417,20779,.074453846
25774,2721,.1
25774,11636,.1
25774,10622,.1
126417,101352,.1
135844,2285,.1
135844,6774,.044812959
61439,3735,.03092178
25774,9135,.1
135844,1045,.17407799
135844,4598,.12524757
24405,29910,.18045001
62597,12171,.23897399
65676,29910,.21310718
102696,63919,.12766759
61439,1773,.1
62597,15521,.53743005
137434,11259,.18807277
31748,2184,.11399759
65026,10190,.089798503
65026,11259,.19344032
8334,7154,.29444116
8334,65417,.12306871
65026,7154,.078557529
65527,25157,.080898881
162733,25157,.048525691
126020,9899,.10998078
10386,11465,.091385834
10386,14620,.094807029
6268,4839,.1
6268,5073,.1
6268,17828,.1
15327,8606,.048402142
166368,264708,.017890228
7124,210418,.095741004
184133,5808,.30345091
25747,1773,.04967415
8699,5047,.11130223
174393,6669,.21497944
11580,3650,.1
11580,2817,.03138997
174393,122380,.20596729
178221,10622,.032732364
60992,165680,.15895674
174393,179417,.025986524
11580,2285,.1
11580,10983,.1
18509,6774,.77700353
11580,5047,.15249746
221821,150937,.090224743
25929,165051,.1306162
22772,6158,.033594109
11465,6307,.084591083
5572,3813,.065757453
5572,11259,.085277274
21427,6829,.37409258
146017,5680,.10655779
21427,29028,.079858504
22373,2410,.41002753
27828,9818,.10345689
12788,17828,.084064744
12788,177827,.013502522
27828,3226,.07023149
27828,12206,.15164943
185664,2751,.33937398
4322,3813,.28744319
4322,11259,.55765676
6497,11259,.17718856
122678,2184,.09793295
63671,7435,.18601219
1013,2136,.16350158
1013,9899,.25540775
3275,2136,.068815082
3275,9899,.098814629
10420,2136,.24005075
10420,9899,.2826089
30576,2136,.10999955
30576,9899,.11927588
61646,2136,.4781034
61646,9899,.16345814
64356,9899,.18331504
64356,10984,.1
101352,2136,.11485105
101352,9899,.10517736
120334,9899,.1
120334,10984,.1
141178,9899,.080000103
25978,19151,.13777131
30576,2884,.1
30576,61489,.19555742
61646,2884,.1
64356,2411,.1
183903,2884,.27837101
120860,7980,.092380784
30540,25180,.5
64620,20779,.15764035
60801,65676,.1
178153,9818,.20998847
31843,101352,.1
140030,10420,.1
1635,7585,.1
2615,64282,.040159687
138501,23671,.19000109
140736,23671,.61690319
1635,28139,.1
1635,112158,.1
1635,2285,.1
1635,5046,.1
61689,63477,.1
1635,144066,.1
1635,6774,.14173257
61689,6774,.1
1635,7985,.1
1635,8972,.086218886
61689,7985,.1
61689,8972,.10764984
1635,9372,.1
7585,2136,.22883713
12212,2136,.010000831
12212,9899,.15898588
121153,9899,.3421979
126775,10984,.26999465
126775,24747,.10000196
138501,9899,.1
138501,13683,.1
166706,65662,.30862206
186106,2136,.21279474
12212,220940,.010000831
126775,220940,.30327979
143283,254338,.093917049
166706,254338,.14090583
2615,12206,.090373106
28853,3226,.2774972
28853,176404,.17257689
31843,12206,.1
31843,122096,.1
31843,126136,.1
31843,153668,.1
31843,176404,.1
179202,60900,.73289049
186106,3226,.1
31843,25056,.1
60801,12171,.096954457
60801,29910,.16001371
60801,63919,.15059415
1635,9125,.1
18036,6196,.13054098
4128,11259,.11761669
178153,28924,.25993079
27997,13646,.13000102
178153,64768,.400033
29634,14438,.37266484
10286,2136,.19548747
11027,5680,.50203794
6416,24405,.099997841
179583,126417,.11902465
12677,7585,.31322274
179583,6008,.1
179583,64637,.070885792
179583,133944,.17730677
179583,176558,.11431565
2577,180279,.03974523
11191,180279,.025716547
27913,9899,.1
25848,1773,.1
28940,6196,.157988
11169,31460,.096945949
6416,6097,.12480757
30170,12136,.1
12945,121718,.17483924
28195,20779,.13644487
30170,20779,.1
139804,20779,.1
139804,121718,.1
30170,4194,.1
30170,11636,.1
30170,101352,.1
133346,101352,.025850639
5831,64088,.1
28139,179202,.11
30247,7585,.28914365
139804,1690,.060249738
8348,28139,.14154346
8348,139804,.13567531
139804,12945,.1
139804,112158,.1
5831,26045,.1
133346,100609,.021481754
139804,7985,.1
139804,8972,.1
12945,180279,.20890658
23084,6066,.13999991
139804,6066,.1
30170,12141,.1
30170,12142,.1
5831,5047,.11681958
12945,5047,.1
133346,5047,.020753484
184155,279431,.12526213
187722,29274,.1
160232,25180,.1
13200,61214,.1
264416,1704,.36336911
264416,6565,.26805395
264416,14623,.1
135044,5650,.1
154434,5650,.1
176363,29791,.1
176363,176567,.021700775
176558,5650,.1
176363,12136,.1
176363,178011,.1
6529,150937,.19723955
137310,11399,.20911448
187722,61513,.1
208068,61513,.1
12234,20779,.22328381
18564,20779,.26755854
24803,20779,.1
31743,20779,.1
61572,20779,.15007947
64637,20779,.13959263
112158,20779,.11
133288,20779,.1
135805,20779,.28999597
154434,20779,.1
160213,20779,.30648229
176363,20779,.1
176558,20779,.1
1327,9818,.1199997
110039,7114,.1
110039,9818,.1
110039,10622,.1
133288,7114,.1
135805,7114,.12999865
137310,10622,.042919528
142814,9818,.1
142814,10622,.1
166303,10622,.1
184551,7114,.17122424
