Source,Target,Weight
6044,4839,.19927657
6044,5073,.14696075
10132,3022,.15733679
10132,4839,.18251215
28958,5073,.10218022
30557,4839,.058000669
30557,3734,.064180344
28958,5046,.093333237
28958,5047,.084197871
8051,8123,.16953461
64538,11615,.18000001
14450,13135,.10999983
62984,2285,.1
14443,10983,1
64538,66300,.13000001
8051,6774,.16790935
1331,2189,.024438653
7406,6008,.13004149
1331,10984,.086592436
1331,2146,.089167632
1331,4961,.037264865
1331,10980,.02365054
61314,8253,.090709582
61314,2285,.20400728
5061,11259,.11368275
6745,5073,.12601684
15286,16603,.20756356
64389,16603,.18757664
1988,8479,.035569306
11670,10845,.062539086
63593,5680,.39544356
63593,6829,.077006638
10030,6307,.11000232
64964,6307,.1
12651,11259,.12000225
61740,11636,.071966909
30909,6307,.16353224
14365,5680,.069184802
14365,13207,.028988481
14365,5564,.028865978
7953,6375,.29994664
22264,3520,.89158767
15108,5047,.56921011
15127,6307,.084272347
13379,11259,.1
13379,1240,.1
13379,6802,.1
13379,14832,.1
4250,4839,.15646052
4250,5073,.14689733
4607,4839,.46397108
4607,5073,.23222984
7324,3022,.21911682
7324,4839,.39342022
7324,5073,.31068191
64727,2285,.17999858
64727,5047,.11549842
64121,100039,.065003648
1009,4839,.18999805
1009,5073,.18000044
5758,3022,.5262143
5758,4839,.44059068
5758,5073,.026584102
28518,5073,.079064183
29073,3022,.13086833
29073,5073,.35087076
30598,3022,.097898893
30598,4839,.67421079
30598,5691,.11797369
117881,3022,1
117881,3022,.61000085
117881,5073,1
117881,5073,.32999781
11615,7155,.095972806
11615,10983,.16473529
6841,8972,.13505161
29395,2574,.082390934
29395,10867,.10358696
1009,23218,.070004992
2872,11259,.12081322
11615,5047,.21300817
13439,3835,.1056954
7107,5073,.051504061
13439,4839,.057369217
64198,8123,.039898895
12596,7246,.24449004
10124,24978,.19915144
7762,11259,.36237121
9043,11259,.18000001
61575,2086,.13359271
8964,2817,.14982338
2521,11636,.1
28828,12581,.15996198
61575,6008,.021903535
3979,11259,.21938346
61575,12141,.058364499
6507,2817,.094823487
3650,3022,.073138811
3650,4839,.041243374
3650,6081,.067627177
28981,6081,.020663107
28981,8253,.15625139
14954,3835,.1
28295,3835,1
14954,2817,.1
1754,6307,.23178758
2283,8802,.013845267
24841,4367,.0070800092
15126,114303,.099998042
2295,62880,.10995249
10666,4598,.22531712
1297,3022,.1
1297,4839,.1
1297,5073,.28348944
9556,3022,1
9556,4839,1
9556,5073,1
16475,3022,.18936582
16475,4839,.10558794
63109,3022,.12998916
63109,4839,.10999084
63109,5073,.099991664
64455,3022,.24440938
64455,5073,.12528636
64455,14339,.12575929
8229,5256,.10765412
8229,6307,.35950792
12519,4062,.10184913
62707,9778,.51000851
15160,62398,.18000461
31477,15160,.13450293
30710,3955,.1500179
30781,3955,.10999367
11124,9545,.19311334
11124,24608,.14500791
21488,9545,.11302211
61587,9545,.31699929
63600,2721,.27508202
30710,10622,.10872303
62820,9818,.018053418
6509,7585,.10800221
6565,7585,.099998988
9718,7585,.14624561
15293,7585,.10458665
15331,7585,.1411884
25662,7585,.05219445
28938,7585,.14932878
29918,7585,.1
30781,7585,.19000909
60982,7585,.13998616
61814,7585,.39800078
63052,7585,.31892705
63066,7585,.1081953
6509,6008,.14309298
6565,6008,.12135538
9718,6008,.2397576
25662,6008,.27853024
28502,6008,.13000011
29918,6008,.17347808
30192,23767,.10653238
30781,6008,.46912363
31483,6008,.079993539
31807,6008,.24055779
60982,6008,.21680772
61405,13369,.11368421
30068,8253,.10564684
21488,115245,.10697446
21488,7228,.12099687
30710,22144,.14216281
31483,18482,.098991781
9718,6066,.07000006
15293,6066,.12231364
21488,6066,.23639676
25662,6066,.11817338
28884,6066,.049094174
28884,7648,.10880078
30192,6066,.15441993
31807,6066,.12
63066,6066,.2437021
31807,7652,.16999817
25662,19349,.1
28884,19349,.13127545
61257,19349,.11999431
61814,19349,.1
63066,19349,.10627401
66022,19349,.16502592
11349,5250,.10889196
11302,3835,.28216594
10777,2817,.11560067
11302,1567,.088814087
11302,6066,.28889763
5860,4839,.098118857
5860,5073,.16319801
5237,5047,.12999971
29894,11749,.36456743
2375,4839,.075710148
2375,2574,.088456392
12746,1663,.5121212
9813,7180,.5215708
9813,2991,.09976574
5621,4839,.54829204
5621,5073,.23796223
5293,6307,.13554707
10741,6307,.10824209
29053,2991,1
22567,3022,.11737655
10349,6807,.1127773
29791,3955,.11796426
29791,9545,.12456004
29791,4340,.0013177287
65705,5650,.10299572
65705,20779,.51003325
20969,10622,.012763893
29936,7585,.76157904
28078,6008,.13441163
64507,6081,.1
28078,2285,.24998856
62975,6774,.24848549
64663,6774,.16984363
62975,8972,.47780445
65705,7471,.14702806
3282,13501,.049999997
3282,63919,.07
21251,12171,.1
21251,14895,.1
28078,6066,.19320206
1392,18467,.024079867
10107,7652,.10748802
13315,2504,.051239625
30831,5650,.074587382
64408,3955,.23000044
64462,3955,.11518594
14377,3282,.1300001
24608,7123,.11861565
24608,8867,.27544653
24608,9545,.079999559
28001,7123,.065798827
62377,7123,.28944734
62377,8867,.028782152
64544,11636,.12091222
61513,6512,.13999268
30009,2285,.042081758
6169,63919,.14999971
24791,63919,.1000015
28538,63919,.1609142
63644,12171,.1958797
63644,63919,.19458935
64177,16417,.17000654
64544,12171,.11179303
24791,24779,.026002087
7123,6066,.30505988
11399,6066,.12000026
16729,6066,.1568253
28433,2504,.29999116
61513,7652,.11001187
25342,7585,.078711122
61027,7585,.29926395
61027,8972,.13789299
23875,5134,.1
23875,3863,.1
3048,3760,.030028198
7640,3955,.15181042
23987,3955,.1
25786,3760,.13600588
27903,3955,.15999685
62372,3955,.1720046
62372,5650,.14269722
64397,3282,.3000119
64638,24791,.12000292
9311,20779,.21001029
9582,20779,.11000931
29436,23875,.1199903
61531,10553,.17737629
110100,24357,.28942364
4340,11636,.13000332
29436,65676,.2374295
63744,11636,.42221174
31757,25563,.069990143
6130,7585,.071519077
27903,6008,.11999975
28253,6008,.12520432
23875,3022,.1
30131,4839,.11762235
61903,6774,.11999355
3769,5492,.016561592
23875,4598,.1
29659,6864,.14535414
30545,2146,.119996
30545,10980,.15375838
64186,6864,.19689506
13265,2860,.01999167
14537,12171,.1809622
16710,12171,.14093119
16710,63919,.13085787
24093,12171,.11501504
24093,63919,.12750892
25958,12171,.15221629
25958,63919,.156
28147,12171,.15304789
28316,63919,.15169805
29366,12171,.075675488
29366,14895,.16432452
29366,63919,.21000591
61752,63919,.15454876
63053,63919,.19926257
65586,12171,.12998718
24357,6196,.13293917
14537,11259,.12707397
28316,24779,.12001822
4340,6066,.15000585
5869,6066,.7318995
7640,6066,.17653701
13011,6066,.078446388
16710,6066,.11699741
23987,6066,.38240919
25786,6066,.49829876
25958,6066,.11799999
27903,6066,.19000207
30131,6066,.040915836
31021,6066,.093689866
62372,6066,.11699726
64186,6066,.13296324
