Source,sic_supplier,comp_supplier,comp_customer,sic_customer,Target,year3,conm_customer,conm_supplier,salecs_supplier,sales_supplier,sales_customer,Weight,Type
7920,1000,,MEAD,2621,7180,1980,MEAD CORP,NORD RESOURCES CORP,1.33299994468689,0,2707.200012207031,1,Directed
7920,1000,NORDRESOURCES,MEAD,2621,7180,1980,MEAD CORP,NORD RESOURCES CORP,1.48199999332428,12.34600019454956,2899.700012207031,.12003887,Directed
7920,1000,,PAPER,2631,6104,1980,INTL PAPER,NORD RESOURCES CORP,2.665999889373779,0,5042.900024414063,1,Directed
7920,1000,NORDRESOURCES,PAPER,2631,6104,1980,INTL PAPER,NORD RESOURCES CORP,3.086999893188477,12.34600019454956,4983.399963378906,.25004047,Directed
7920,1000,,UNIONCAMP,2631,10855,1980,UNION CAMP,NORD RESOURCES CORP,1.024999976158142,0,1574.824981689453,1,Directed
7920,1000,NORDRESOURCES,UNIONCAMP,2631,10855,1980,UNION CAMP,NORD RESOURCES CORP,1.110999941825867,12.34600019454956,1665.888000488281,.089988656,Directed
9728,1040,,COMO,1000,3235,1980,COMINCO INC,MCEWEN MINING INC,.0370000004768372,0,1207.537994384766,1,Directed
3153,1040,,ASARCO,3330,1789,1980,ASARCO INC,COEUR MINING INC,28.33999919891357,0,3541.251037597656,1,Directed
3153,1040,COEURMINING,ASARCO,3330,1789,1980,ASARCO INC,COEUR MINING INC,10.98900032043457,11.09999990463257,1531.505981445313,.99000001,Directed
5560,1040,HECLAMINING,ASARCO,3330,1789,1980,ASARCO INC,HECLA MINING CO,17.87899971008301,121.984001159668,1817.032012939453,.1465684,Directed
5686,1040,HOMESTAKEMINING,ASARCO,3330,1789,1980,ASARCO INC,HOMESTAKE MINING,67.15199857950211,962.8699989318848,6989.689086914063,.069741502,Directed
5784,1040,,ASARCO,3330,1789,1980,ASARCO INC,HUNTER PETROLEUM CORP,.0940000037662685,0,3541.251037597656,1,Directed
5784,1040,HUNTERPETROLEUM,ASARCO,3330,1789,1980,ASARCO INC,HUNTER PETROLEUM CORP,.1110000014305115,.0270000007003546,1531.505981445313,1,Directed
9728,1040,,ASARCO,3330,1789,1980,ASARCO INC,MCEWEN MINING INC,.2339999973773956,0,1817.032012939453,1,Directed
